,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|P54227|STMN1_MOUSE,Stmn1,Stathmin OS=Mus musculus OX=10090 GN=Stmn1 PE=1 SV=2,2,7.9,10.1,6.2,7.5,9.1,9.5,8.8,10.9,16.4,13.6,0.05661,0.10327
sp|P70698|PYRG1_MOUSE,Ctps1,CTP synthase 1 OS=Mus musculus OX=10090 GN=Ctps1 PE=1 SV=2,10,9.5,9.0,9.2,8.1,10.4,11.5,10.7,9.0,11.5,11.0,0.03823,0.08555
sp|P70303|PYRG2_MOUSE,Ctps2,CTP synthase 2 OS=Mus musculus OX=10090 GN=Ctps2 PE=1 SV=1,7,9.8,8.8,9.3,7.8,6.9,11.8,12.1,10.5,12.6,10.5,0.00257,0.03016
sp|P80313|TCPH_MOUSE,Cct7,T-complex protein 1 subunit eta OS=Mus musculus OX=10090 GN=Cct7 PE=1 SV=1,14,10.2,10.3,10.4,9.1,9.9,9.7,10.5,9.4,9.9,10.6,0.92615,0.49259
sp|Q8K0Z7|TACO1_MOUSE,Taco1,Translational activator of cytochrome c oxidase 1 OS=Mus musculus OX=10090 GN=Taco1 PE=1 SV=1,1,10.2,13.3,9.7,11.2,8.9,11.0,11.6,7.5,8.3,8.3,0.28447,0.25204
sp|P04247|MYG_MOUSE,Mb,Myoglobin OS=Mus musculus OX=10090 GN=Mb PE=1 SV=3,5,9.1,8.1,9.8,10.2,6.5,12.6,10.5,13.0,9.8,10.4,0.02763,0.07420
sp|P41233|ABCA1_MOUSE,Abca1,ATP-binding cassette sub-family A member 1 OS=Mus musculus OX=10090 GN=Abca1 PE=1 SV=4,9,11.6,10.9,10.8,9.8,8.1,10.0,9.4,10.4,9.9,9.2,0.48268,0.33890
sp|Q9D2Y5|SNX20_MOUSE,Snx20,Sorting nexin-20 OS=Mus musculus OX=10090 GN=Snx20 PE=1 SV=2,1,6.3,6.2,3.9,4.3,3.9,14.1,14.0,18.7,13.4,15.4,0.00006,0.00775
sp|O09012|PEX5_MOUSE,Pex5,Peroxisomal targeting signal 1 receptor OS=Mus musculus OX=10090 GN=Pex5 PE=1 SV=2,3,10.0,11.7,8.6,11.9,7.3,10.3,11.9,10.0,9.9,8.2,0.89674,0.48453
sp|Q91X58|ZFN2B_MOUSE,Zfand2b,AN1-type zinc finger protein 2B OS=Mus musculus OX=10090 GN=Zfand2b PE=1 SV=1,2,9.9,10.4,12.0,13.2,8.9,9.7,9.8,8.1,9.1,9.0,0.08802,0.13134
sp|P55194|3BP1_MOUSE,Sh3bp1,SH3 domain-binding protein 1 OS=Mus musculus OX=10090 GN=Sh3bp1 PE=1 SV=3,2,7.4,8.7,7.8,9.0,8.5,11.3,8.6,10.8,13.6,14.4,0.02655,0.07305
sp|P60487|PLPP_MOUSE,Pdxp,Pyridoxal phosphate phosphatase OS=Mus musculus OX=10090 GN=Pdxp PE=1 SV=1,1,10.5,11.0,7.5,11.1,14.0,10.5,13.3,4.9,9.8,7.6,0.39469,0.30181
sp|Q61409|PDE3B_MOUSE,Pde3b,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B OS=Mus musculus OX=10090 GN=Pde3b PE=1 SV=2",15,12.6,11.6,14.2,12.6,8.2,8.1,10.0,6.4,6.7,9.5,0.01846,0.06318
sp|Q8VDC1|FYCO1_MOUSE,Fyco1,FYVE and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fyco1 PE=1 SV=1,16,10.0,11.0,9.6,11.1,10.4,9.4,10.8,9.5,9.5,8.7,0.10742,0.14716
sp|Q8BGC0|HTSF1_MOUSE,Htatsf1,HIV Tat-specific factor 1 homolog OS=Mus musculus OX=10090 GN=Htatsf1 PE=1 SV=1,11,11.4,12.2,12.0,10.5,9.1,9.0,9.4,7.6,9.9,8.9,0.01919,0.06413
sp|Q8QZR4|OAF_MOUSE,Oaf,Out at first protein homolog OS=Mus musculus OX=10090 GN=Oaf PE=2 SV=1,1,9.4,9.6,6.5,10.5,10.0,11.2,11.9,9.8,9.1,11.9,0.11349,0.15188
sp|P27773|PDIA3_MOUSE,Pdia3,Protein disulfide-isomerase A3 OS=Mus musculus OX=10090 GN=Pdia3 PE=1 SV=2,35,8.7,13.0,9.0,11.2,8.4,11.1,8.0,12.3,9.8,8.5,0.93355,0.49458
sp|Q9CX34|SGT1_MOUSE,Sugt1,Protein SGT1 homolog OS=Mus musculus OX=10090 GN=Sugt1 PE=1 SV=3,13,10.2,10.9,9.7,10.1,9.7,9.6,10.3,9.9,10.3,9.4,0.47223,0.33447
sp|Q80U78|PUM1_MOUSE,Pum1,Pumilio homolog 1 OS=Mus musculus OX=10090 GN=Pum1 PE=1 SV=2,1,12.7,11.3,10.4,13.0,12.1,6.9,8.5,11.2,6.4,7.4,0.00746,0.04412
sp|P60122|RUVB1_MOUSE,Ruvbl1,RuvB-like 1 OS=Mus musculus OX=10090 GN=Ruvbl1 PE=1 SV=1,13,10.4,11.2,10.4,9.5,9.2,9.7,8.9,8.9,10.3,11.4,0.63254,0.39869
sp|Q9CZR8|EFTS_MOUSE,Tsfm,"Elongation factor Ts, mitochondrial OS=Mus musculus OX=10090 GN=Tsfm PE=1 SV=1",7,10.4,10.6,12.7,10.6,9.2,9.3,11.0,8.2,8.6,9.3,0.08401,0.12797
sp|Q9ESX5|DKC1_MOUSE,Dkc1,H/ACA ribonucleoprotein complex subunit DKC1 OS=Mus musculus OX=10090 GN=Dkc1 PE=1 SV=4,6,11.4,10.9,12.8,12.4,8.7,8.8,7.8,7.7,8.6,11.0,0.03238,0.07877
tr|E9Q1M1|E9Q1M1_MOUSE,Pdzd2,PDZ domain-containing 2 OS=Mus musculus OX=10090 GN=Pdzd2 PE=1 SV=1,1,12.3,11.8,8.2,8.9,8.8,12.0,12.3,8.6,8.8,8.4,0.98485,0.50795
sp|Q8BKX6|SMG1_MOUSE,Smg1,Serine/threonine-protein kinase SMG1 OS=Mus musculus OX=10090 GN=Smg1 PE=1 SV=3,1,9.6,5.3,10.5,9.4,12.5,11.2,10.4,11.3,11.0,8.9,0.42652,0.31501
sp|Q9JII6|AK1A1_MOUSE,Akr1a1,Aldo-keto reductase family 1 member A1 OS=Mus musculus OX=10090 GN=Akr1a1 PE=1 SV=3,24,8.3,9.4,8.5,9.8,7.6,10.6,9.0,15.5,10.6,10.8,0.07701,0.12225
sp|Q9DCT1|AKCL2_MOUSE,Akr1e2,"1,5-anhydro-D-fructose reductase OS=Mus musculus OX=10090 GN=Akr1e2 PE=1 SV=1",5,10.3,10.4,10.1,9.0,8.2,10.8,11.4,9.7,9.8,10.3,0.16398,0.18648
sp|Q8C3J5|DOCK2_MOUSE,Dock2,Dedicator of cytokinesis protein 2 OS=Mus musculus OX=10090 GN=Dock2 PE=1 SV=3,9,5.5,5.5,5.5,5.5,6.0,13.5,7.5,16.9,12.5,21.4,0.01921,0.06416
sp|Q8BUR4|DOCK1_MOUSE,Dock1,Dedicator of cytokinesis protein 1 OS=Mus musculus OX=10090 GN=Dock1 PE=1 SV=3,11,9.5,10.2,10.4,9.1,9.6,11.2,10.0,9.0,10.5,10.4,0.30108,0.26016
sp|Q9JLI8|SART3_MOUSE,Sart3,Squamous cell carcinoma antigen recognized by T-cells 3 OS=Mus musculus OX=10090 GN=Sart3 PE=1 SV=1,8,9.6,10.4,11.1,10.5,9.1,9.7,8.5,9.1,10.1,11.9,0.70481,0.42489
sp|Q8C8U0|LIPB1_MOUSE,Ppfibp1,Liprin-beta-1 OS=Mus musculus OX=10090 GN=Ppfibp1 PE=1 SV=3,15,10.1,10.1,9.5,11.3,6.9,10.1,10.1,10.8,10.1,11.2,0.30911,0.26399
tr|F6YZ95|F6YZ95_MOUSE,Ppfibp1,Liprin-beta-1 (Fragment) OS=Mus musculus OX=10090 GN=Ppfibp1 PE=1 SV=1,1,10.2,15.0,8.5,10.8,10.3,8.0,10.4,7.9,9.8,9.1,0.16148,0.18480
sp|Q9CQF3|CPSF5_MOUSE,Nudt21,Cleavage and polyadenylation specificity factor subunit 5 OS=Mus musculus OX=10090 GN=Nudt21 PE=1 SV=1,7,11.1,9.8,11.0,9.3,10.3,9.0,9.3,8.2,10.2,11.9,0.46087,0.32956
sp|Q64010|CRK_MOUSE,Crk,Adapter molecule crk OS=Mus musculus OX=10090 GN=Crk PE=1 SV=1,9,10.2,10.4,10.0,10.4,10.2,10.4,10.2,9.1,9.5,9.6,0.13202,0.16562
tr|Q6AXD2|Q6AXD2_MOUSE,Abi2,Abi2 protein OS=Mus musculus OX=10090 GN=Abi2 PE=1 SV=1,2,10.6,11.3,10.3,9.1,8.3,10.8,9.2,10.2,9.8,10.5,0.77033,0.44674
sp|Q8CBW3|ABI1_MOUSE,Abi1,Abl interactor 1 OS=Mus musculus OX=10090 GN=Abi1 PE=1 SV=3,4,6.8,9.8,8.2,14.8,6.3,12.5,6.7,18.8,8.4,7.7,0.56413,0.37160
tr|D3Z4B2|D3Z4B2_MOUSE,Napg,Gamma-soluble NSF attachment protein (Fragment) OS=Mus musculus OX=10090 GN=Napg PE=1 SV=1,10,10.8,11.5,9.5,10.3,9.8,9.9,10.3,9.9,9.8,8.2,0.18276,0.19845
sp|Q64735|CR1L_MOUSE,Cr1l,Complement component receptor 1-like protein OS=Mus musculus OX=10090 GN=Cr1l PE=1 SV=1,9,10.4,10.2,11.2,11.7,8.1,10.2,9.7,9.5,9.1,10.0,0.42886,0.31595
sp|Q8R1S0|COQ6_MOUSE,Coq6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial OS=Mus musculus OX=10090 GN=Coq6 PE=1 SV=3",4,10.1,8.4,13.7,11.3,9.7,7.7,11.8,6.8,9.5,11.0,0.34457,0.27994
sp|Q9JMD0|ZN207_MOUSE,Znf207,BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Mus musculus OX=10090 GN=Znf207 PE=1 SV=1,1,8.1,8.8,10.0,9.7,11.6,9.5,8.3,8.8,10.4,14.7,0.61547,0.39215
sp|Q9CQN7|RM41_MOUSE,Mrpl41,"39S ribosomal protein L41, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl41 PE=1 SV=1",5,13.0,14.6,9.3,14.0,8.6,8.7,9.8,7.2,9.3,5.5,0.03570,0.08258
sp|O54692|ZW10_MOUSE,Zw10,Centromere/kinetochore protein zw10 homolog OS=Mus musculus OX=10090 GN=Zw10 PE=1 SV=3,2,9.7,9.2,9.3,7.7,12.1,10.2,11.0,9.1,10.9,10.7,0.35322,0.28378
sp|Q9DBL9|ABHD5_MOUSE,Abhd5,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 OS=Mus musculus OX=10090 GN=Abhd5 PE=1 SV=1,11,10.9,7.7,15.7,9.3,9.8,8.8,10.3,7.1,8.0,12.4,0.43617,0.31884
sp|Q3UI43|BABA1_MOUSE,Babam1,BRISC and BRCA1-A complex member 1 OS=Mus musculus OX=10090 GN=Babam1 PE=1 SV=1,5,9.8,9.1,10.6,10.0,10.5,10.2,10.4,8.9,10.0,10.5,0.96677,0.50332
sp|Q8K1J5|SDE2_MOUSE,Sde2,Replication stress response regulator SDE2 OS=Mus musculus OX=10090 GN=Sde2 PE=1 SV=1,1,10.9,7.8,10.8,6.8,10.1,5.1,17.9,4.8,13.3,12.5,0.60920,0.38971
sp|Q9CWD8|NUBPL_MOUSE,Nubpl,Iron-sulfur protein NUBPL OS=Mus musculus OX=10090 GN=Nubpl PE=1 SV=2,2,11.2,10.5,10.7,11.6,8.4,9.0,10.7,8.8,9.6,9.5,0.19367,0.20493
sp|P49443|PPM1A_MOUSE,Ppm1a,Protein phosphatase 1A OS=Mus musculus OX=10090 GN=Ppm1a PE=1 SV=1,8,10.7,10.8,11.7,12.0,8.4,10.4,8.5,10.4,9.1,8.0,0.11881,0.15588
tr|Q99NF7|Q99NF7_MOUSE,Ppm1b,Ppm1b protein OS=Mus musculus OX=10090 GN=Ppm1b PE=1 SV=1,13,9.9,10.2,10.8,10.1,10.1,9.4,11.7,9.1,10.0,8.8,0.45936,0.32890
tr|A0A0G2JH12|A0A0G2JH12_MOUSE,Fam126a,Hyccin OS=Mus musculus OX=10090 GN=Fam126a PE=1 SV=1,1,10.5,12.7,8.5,14.0,4.4,13.6,14.0,10.0,7.1,5.0,0.97333,0.50501
sp|Q8C729|F126B_MOUSE,Fam126b,Protein FAM126B OS=Mus musculus OX=10090 GN=Fam126b PE=1 SV=1,2,11.2,7.1,11.9,12.8,6.4,9.0,9.2,14.1,9.3,9.1,0.87848,0.47939
sp|Q6P9N1|HYCCI_MOUSE,Fam126a,Hyccin OS=Mus musculus OX=10090 GN=Fam126a PE=1 SV=3,3,10.5,7.5,9.6,8.9,5.6,12.6,10.0,14.4,11.2,9.8,0.02969,0.07626
sp|Q3U2A8|SYVM_MOUSE,Vars2,"Valine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Vars2 PE=1 SV=2",1,10.6,13.1,12.5,8.9,11.3,7.3,10.4,7.9,8.1,9.9,0.02882,0.07541
sp|Q61103|REQU_MOUSE,Dpf2,Zinc finger protein ubi-d4 OS=Mus musculus OX=10090 GN=Dpf2 PE=1 SV=1,1,12.3,10.1,8.8,12.1,8.7,9.2,10.5,8.5,9.3,10.5,0.40095,0.30448
sp|Q9D902|T2EB_MOUSE,Gtf2e2,General transcription factor IIE subunit 2 OS=Mus musculus OX=10090 GN=Gtf2e2 PE=1 SV=2,1,13.5,9.6,8.4,12.8,12.5,7.5,10.7,7.2,9.4,8.4,0.05634,0.10302
sp|Q9DAW6|PRP4_MOUSE,Prpf4,U4/U6 small nuclear ribonucleoprotein Prp4 OS=Mus musculus OX=10090 GN=Prpf4 PE=1 SV=1,2,9.7,8.7,11.0,11.3,8.1,11.0,7.3,10.8,9.2,12.8,0.67742,0.41523
tr|D3YU39|D3YU39_MOUSE,Chpt1,Cholinephosphotransferase 1 OS=Mus musculus OX=10090 GN=Chpt1 PE=1 SV=1,1,15.6,9.5,11.6,13.5,10.2,8.0,10.3,6.9,6.6,7.8,0.01635,0.06018
sp|Q9JI78|NGLY1_MOUSE,Ngly1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus OX=10090 GN=Ngly1 PE=1 SV=2,6,10.0,9.1,10.4,10.5,9.5,11.2,11.6,9.1,9.9,8.7,0.75761,0.44263
sp|Q9R1K9|CETN2_MOUSE,Cetn2,Centrin-2 OS=Mus musculus OX=10090 GN=Cetn2 PE=1 SV=1,7,11.6,16.6,9.5,9.9,8.4,8.9,8.9,8.0,9.4,8.8,0.17472,0.19346
sp|Q80SY5|PR38B_MOUSE,Prpf38b,Pre-mRNA-splicing factor 38B OS=Mus musculus OX=10090 GN=Prpf38b PE=1 SV=1,3,10.2,11.5,10.2,10.9,8.2,9.8,8.5,10.5,9.3,11.0,0.62468,0.39570
sp|Q80TA6|MTMRC_MOUSE,Mtmr12,Myotubularin-related protein 12 OS=Mus musculus OX=10090 GN=Mtmr12 PE=1 SV=2,4,9.5,12.8,8.4,11.4,8.1,11.5,8.8,10.7,8.0,10.9,0.95964,0.50147
sp|P22437|PGH1_MOUSE,Ptgs1,Prostaglandin G/H synthase 1 OS=Mus musculus OX=10090 GN=Ptgs1 PE=1 SV=1,10,5.2,4.4,5.3,4.3,57.8,4.8,3.8,3.6,5.3,5.5,0.36623,0.28939
sp|Q05769|PGH2_MOUSE,Ptgs2,Prostaglandin G/H synthase 2 OS=Mus musculus OX=10090 GN=Ptgs2 PE=1 SV=1,16,0.7,0.9,1.5,0.7,92.2,1.2,0.3,0.8,1.0,0.8,0.37165,0.29169
sp|Q07235|GDN_MOUSE,Serpine2,Glia-derived nexin OS=Mus musculus OX=10090 GN=Serpine2 PE=1 SV=2,2,8.3,7.6,7.6,6.3,7.7,10.3,9.3,10.2,12.6,20.1,0.06655,0.11288
sp|Q3ULJ0|GPD1L_MOUSE,Gpd1l,Glycerol-3-phosphate dehydrogenase 1-like protein OS=Mus musculus OX=10090 GN=Gpd1l PE=1 SV=2,6,11.5,11.3,12.1,10.0,10.4,8.4,10.1,7.3,9.9,9.2,0.01284,0.05467
sp|P13707|GPDA_MOUSE,Gpd1,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic OS=Mus musculus OX=10090 GN=Gpd1 PE=1 SV=3",31,11.3,11.1,9.1,12.6,5.7,9.8,13.4,10.5,8.8,7.9,0.93230,0.49425
sp|Q9DBB9|CPN2_MOUSE,Cpn2,Carboxypeptidase N subunit 2 OS=Mus musculus OX=10090 GN=Cpn2 PE=1 SV=2,8,9.0,8.1,7.7,8.2,6.5,14.2,12.8,13.0,11.2,9.2,0.00560,0.03961
sp|Q64378|FKBP5_MOUSE,Fkbp5,Peptidyl-prolyl cis-trans isomerase FKBP5 OS=Mus musculus OX=10090 GN=Fkbp5 PE=1 SV=1,12,11.3,13.4,14.4,11.8,10.8,7.2,7.5,6.8,6.7,10.1,0.00106,0.02245
tr|H3BLL2|H3BLL2_MOUSE,Atpaf1,ATP synthase mitochondrial F1 complex assembly factor 1 OS=Mus musculus OX=10090 GN=Atpaf1 PE=1 SV=1,1,10.6,6.9,12.8,9.8,9.2,10.0,11.6,8.8,10.0,10.3,0.80213,0.45676
sp|P55096|ABCD3_MOUSE,Abcd3,ATP-binding cassette sub-family D member 3 OS=Mus musculus OX=10090 GN=Abcd3 PE=1 SV=2,16,12.0,11.0,12.6,13.2,8.8,8.1,10.0,8.2,8.0,8.2,0.01259,0.05425
tr|A0A0R4J0K5|A0A0R4J0K5_MOUSE,Cd84,SLAM family member 5 OS=Mus musculus OX=10090 GN=Cd84 PE=1 SV=1,1,2.7,4.8,2.1,7.0,2.3,13.3,5.6,25.8,13.2,23.1,0.02572,0.07212
tr|E9Q912|E9Q912_MOUSE,Rap1gds1,"RAP1, GTP-GDP dissociation stimulator 1 OS=Mus musculus OX=10090 GN=Rap1gds1 PE=1 SV=1",13,9.2,8.9,9.5,8.9,8.8,12.6,10.5,12.5,10.7,8.4,0.06936,0.11550
tr|A0A0R4J0S4|A0A0R4J0S4_MOUSE,Llgl1,Lethal(2) giant larvae protein homolog 1 OS=Mus musculus OX=10090 GN=Llgl1 PE=1 SV=1,3,9.5,9.4,10.0,8.5,8.3,11.2,10.3,9.0,10.4,13.3,0.07530,0.12080
sp|Q99JR6|NMNA3_MOUSE,Nmnat3,Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 OS=Mus musculus OX=10090 GN=Nmnat3 PE=1 SV=1,3,10.0,8.5,14.0,11.5,10.0,7.8,10.0,7.7,8.3,12.2,0.22701,0.22344
sp|Q99J77|SIAS_MOUSE,Nans,Sialic acid synthase OS=Mus musculus OX=10090 GN=Nans PE=1 SV=1,12,9.0,9.6,8.7,8.4,10.4,10.6,9.4,10.3,12.8,10.8,0.04788,0.09544
sp|Q8VDS8|STX18_MOUSE,Stx18,Syntaxin-18 OS=Mus musculus OX=10090 GN=Stx18 PE=1 SV=2,2,10.2,11.2,11.2,8.9,8.9,9.2,11.9,8.7,10.7,9.2,0.86691,0.47608
sp|Q9Z2I0|LETM1_MOUSE,Letm1,Mitochondrial proton/calcium exchanger protein OS=Mus musculus OX=10090 GN=Letm1 PE=1 SV=1,22,10.2,10.7,12.3,12.6,8.9,9.0,10.7,9.3,8.4,8.0,0.05733,0.10392
sp|Q8K297|GT251_MOUSE,Colgalt1,Procollagen galactosyltransferase 1 OS=Mus musculus OX=10090 GN=Colgalt1 PE=1 SV=2,7,9.4,8.8,7.4,8.1,7.4,11.2,10.3,14.4,11.1,12.0,0.00406,0.03495
sp|Q9D8T7|SLIRP_MOUSE,Slirp,"SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=Slirp PE=1 SV=2",2,11.7,12.6,10.9,13.9,10.3,6.9,10.4,6.9,7.9,8.5,0.00332,0.03276
sp|Q80WG5|LRC8A_MOUSE,Lrrc8a,Volume-regulated anion channel subunit LRRC8A OS=Mus musculus OX=10090 GN=Lrrc8a PE=1 SV=1,1,7.4,9.4,11.4,11.7,8.9,9.2,8.8,12.0,10.8,10.2,0.66788,0.41179
sp|Q8R502|LRC8C_MOUSE,Lrrc8c,Volume-regulated anion channel subunit LRRC8C OS=Mus musculus OX=10090 GN=Lrrc8c PE=1 SV=1,3,11.7,11.7,10.7,12.1,8.0,10.3,9.2,8.8,9.7,7.9,0.09925,0.14045
sp|Q8BH15|CNO10_MOUSE,Cnot10,CCR4-NOT transcription complex subunit 10 OS=Mus musculus OX=10090 GN=Cnot10 PE=1 SV=1,1,7.3,6.8,10.0,9.6,9.1,13.0,7.7,8.2,13.3,14.8,0.12719,0.16213
sp|P27641|XRCC5_MOUSE,Xrcc5,X-ray repair cross-complementing protein 5 OS=Mus musculus OX=10090 GN=Xrcc5 PE=1 SV=4,7,10.0,10.0,10.5,10.1,12.0,8.3,8.9,7.7,11.0,11.5,0.25980,0.23975
sp|O54901|OX2G_MOUSE,Cd200,OX-2 membrane glycoprotein OS=Mus musculus OX=10090 GN=Cd200 PE=1 SV=1,3,12.4,11.3,11.6,10.9,8.6,9.6,10.5,7.0,8.3,9.8,0.06319,0.10970
sp|Q9JM13|RABX5_MOUSE,Rabgef1,Rab5 GDP/GTP exchange factor OS=Mus musculus OX=10090 GN=Rabgef1 PE=1 SV=1,2,9.9,12.3,10.2,9.5,8.1,12.1,9.3,9.5,9.9,9.1,0.99039,0.50936
sp|Q8BGS0|MAK16_MOUSE,Mak16,Protein MAK16 homolog OS=Mus musculus OX=10090 GN=Mak16 PE=1 SV=1,3,9.1,9.4,10.0,11.6,12.9,10.1,7.1,10.4,8.9,10.5,0.24115,0.23073
sp|Q9Z2I9|SUCB1_MOUSE,Sucla2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Sucla2 PE=1 SV=2",33,9.9,9.8,10.3,10.6,10.0,9.7,12.2,9.0,9.9,8.7,0.73725,0.43592
sp|P97823|LYPA1_MOUSE,Lypla1,Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1,8,10.0,11.9,9.1,12.3,9.6,10.3,10.4,10.2,8.1,8.3,0.21495,0.21697
sp|Q9D8U8|SNX5_MOUSE,Snx5,Sorting nexin-5 OS=Mus musculus OX=10090 GN=Snx5 PE=1 SV=1,15,9.9,9.6,9.4,8.8,8.7,10.6,10.4,10.5,10.6,11.5,0.00164,0.02625
sp|Q6P8X1|SNX6_MOUSE,Snx6,Sorting nexin-6 OS=Mus musculus OX=10090 GN=Snx6 PE=1 SV=2,8,9.9,10.3,9.2,9.4,8.7,11.1,10.3,10.0,10.6,10.5,0.02065,0.06592
sp|Q9WTL7|LYPA2_MOUSE,Lypla2,Acyl-protein thioesterase 2 OS=Mus musculus OX=10090 GN=Lypla2 PE=1 SV=1,2,10.4,10.6,10.9,10.6,8.9,10.0,10.3,8.6,9.1,10.7,0.33714,0.27666
sp|Q8K411|PREP_MOUSE,Pitrm1,"Presequence protease, mitochondrial OS=Mus musculus OX=10090 GN=Pitrm1 PE=1 SV=1",20,10.6,10.7,11.6,10.1,8.0,8.5,11.0,9.8,9.7,10.1,0.62222,0.39475
tr|D3YYS6|D3YYS6_MOUSE,Mgll,Monoglyceride lipase OS=Mus musculus OX=10090 GN=Mgll PE=1 SV=1,13,11.1,8.3,11.9,11.1,7.6,9.2,13.9,7.3,10.4,9.2,0.99765,0.51118
sp|Q9CR62|M2OM_MOUSE,Slc25a11,Mitochondrial 2-oxoglutarate/malate carrier protein OS=Mus musculus OX=10090 GN=Slc25a11 PE=1 SV=3,10,10.5,9.3,10.7,9.9,11.0,9.6,10.2,9.1,9.8,10.0,0.18300,0.19860
tr|A0A0R4J0S3|A0A0R4J0S3_MOUSE,Rtn4ip1,Reticulon 4 interacting protein 1 OS=Mus musculus OX=10090 GN=Rtn4ip1 PE=1 SV=1,2,9.8,10.5,11.5,10.6,11.2,9.0,10.8,6.8,9.6,10.2,0.10638,0.14633
sp|Q8BTZ7|GMPPB_MOUSE,Gmppb,Mannose-1-phosphate guanyltransferase beta OS=Mus musculus OX=10090 GN=Gmppb PE=1 SV=1,2,9.4,7.0,9.6,8.2,10.0,10.2,9.5,11.5,12.5,12.2,0.01795,0.06247
sp|Q80TH2|ERBIN_MOUSE,Erbin,Erbin OS=Mus musculus OX=10090 GN=Erbin PE=1 SV=3,6,10.2,10.0,10.3,10.1,9.7,9.8,9.5,9.7,10.7,10.0,0.53641,0.36054
sp|O88622|PARG_MOUSE,Parg,Poly(ADP-ribose) glycohydrolase OS=Mus musculus OX=10090 GN=Parg PE=1 SV=2,2,7.7,7.8,11.9,9.8,9.9,10.7,10.8,10.5,10.2,10.6,0.21603,0.21757
sp|Q9DAM5|TPC_MOUSE,Slc25a19,Mitochondrial thiamine pyrophosphate carrier OS=Mus musculus OX=10090 GN=Slc25a19 PE=1 SV=1,1,10.5,11.1,9.9,12.4,7.7,11.0,9.9,9.6,10.4,7.4,0.51449,0.35194
sp|Q8K0Y7|PAXX_MOUSE,Paxx,Protein PAXX OS=Mus musculus OX=10090 GN=Paxx PE=1 SV=1,1,8.5,11.9,9.7,12.2,11.2,9.2,11.9,9.5,6.9,9.0,0.22700,0.22344
sp|Q8BQ30|PPR18_MOUSE,Ppp1r18,Phostensin OS=Mus musculus OX=10090 GN=Ppp1r18 PE=1 SV=1,1,8.7,10.5,8.2,10.2,7.2,11.9,10.0,11.2,10.9,11.1,0.02615,0.07260
sp|Q64669|NQO1_MOUSE,Nqo1,NAD(P)H dehydrogenase [quinone] 1 OS=Mus musculus OX=10090 GN=Nqo1 PE=1 SV=3,7,10.3,9.4,11.6,9.8,15.4,8.4,10.4,6.4,9.2,9.1,0.08756,0.13096
tr|E9Q6E5|E9Q6E5_MOUSE,Srsf11,Serine/arginine-rich-splicing factor 11 OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1,4,10.4,12.8,9.8,13.8,7.7,9.1,7.2,10.0,9.5,9.6,0.17778,0.19539
sp|Q80UW8|RPAB1_MOUSE,Polr2e,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Mus musculus OX=10090 GN=Polr2e PE=1 SV=1",2,10.6,11.5,10.6,11.4,8.1,12.3,8.9,8.6,8.8,9.2,0.36849,0.29035
sp|Q9QXK7|CPSF3_MOUSE,Cpsf3,Cleavage and polyadenylation specificity factor subunit 3 OS=Mus musculus OX=10090 GN=Cpsf3 PE=1 SV=2,2,10.1,8.0,10.6,10.1,9.4,9.0,10.4,10.9,11.8,9.8,0.29793,0.25864
sp|Q91YM4|FAKD4_MOUSE,Tbrg4,FAST kinase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Tbrg4 PE=1 SV=1,5,11.9,11.0,13.2,12.4,10.5,7.4,10.0,7.4,8.1,8.2,0.00081,0.02010
sp|Q9CR67|TMM33_MOUSE,Tmem33,Transmembrane protein 33 OS=Mus musculus OX=10090 GN=Tmem33 PE=1 SV=1,3,8.8,8.5,8.2,9.2,10.4,11.7,12.1,10.5,10.0,10.7,0.00755,0.04431
sp|P40124|CAP1_MOUSE,Cap1,Adenylyl cyclase-associated protein 1 OS=Mus musculus OX=10090 GN=Cap1 PE=1 SV=4,23,8.9,8.5,8.4,8.7,8.6,10.7,9.3,13.1,10.9,13.0,0.01662,0.06056
