,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|P97371|PSME1_MOUSE,Psme1,Proteasome activator complex subunit 1 OS=Mus musculus OX=10090 GN=Psme1 PE=1 SV=2,7,10.2,9.3,9.4,8.6,10.7,11.3,10.9,9.8,9.8,10.0,0.18459,1
tr|F8WIZ7|F8WIZ7_MOUSE,Osbpl6,Oxysterol-binding protein OS=Mus musculus OX=10090 GN=Osbpl6 PE=1 SV=1,9,8.9,9.9,11.0,10.5,11.0,10.2,8.8,10.1,9.3,10.2,0.28462,1
sp|Q3UHB1|NT5D3_MOUSE,Nt5dc3,5'-nucleotidase domain-containing protein 3 OS=Mus musculus OX=10090 GN=Nt5dc3 PE=1 SV=1,17,9.9,11.6,7.0,10.5,11.6,10.2,10.5,8.6,11.7,8.5,0.83894,1
tr|Q0VGU4|Q0VGU4_MOUSE,Vgf,MCG18019 OS=Mus musculus OX=10090 GN=Vgf PE=1 SV=1,9,8.8,10.2,8.4,9.2,13.2,10.7,11.6,8.5,9.5,9.9,0.94129,1
sp|O54991|CNTP1_MOUSE,Cntnap1,Contactin-associated protein 1 OS=Mus musculus OX=10090 GN=Cntnap1 PE=1 SV=2,37,8.0,8.8,9.8,9.1,11.5,10.0,9.7,10.1,11.4,11.6,0.16996,1
sp|P54869|HMCS2_MOUSE,Hmgcs2,"Hydroxymethylglutaryl-CoA synthase, mitochondrial OS=Mus musculus OX=10090 GN=Hmgcs2 PE=1 SV=2",2,11.5,8.1,8.3,5.8,7.6,9.6,9.6,16.9,8.4,14.2,0.10865,1
sp|Q8JZK9|HMCS1_MOUSE,Hmgcs1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic OS=Mus musculus OX=10090 GN=Hmgcs1 PE=1 SV=1",10,9.3,11.5,9.6,10.9,12.3,8.9,9.7,9.6,9.4,8.9,0.06230,1
sp|Q91ZP9|NECA2_MOUSE,Necab2,N-terminal EF-hand calcium-binding protein 2 OS=Mus musculus OX=10090 GN=Necab2 PE=1 SV=1,12,9.4,11.5,7.3,8.1,11.1,11.3,12.1,9.0,9.8,10.5,0.31390,1
sp|Q62011|PDPN_MOUSE,Pdpn,Podoplanin OS=Mus musculus OX=10090 GN=Pdpn PE=1 SV=2,3,8.4,9.2,9.5,9.1,11.9,10.4,11.4,10.0,10.5,9.6,0.29036,1
sp|Q8VCS3|XYLK_MOUSE,Fam20b,Glycosaminoglycan xylosylkinase OS=Mus musculus OX=10090 GN=Fam20b PE=1 SV=1,2,8.9,10.7,11.9,10.2,12.1,8.9,9.7,9.2,10.2,8.1,0.06374,1
sp|Q9JJA4|WDR12_MOUSE,Wdr12,Ribosome biogenesis protein WDR12 OS=Mus musculus OX=10090 GN=Wdr12 PE=1 SV=1,3,11.5,10.2,8.7,9.3,10.3,8.7,11.4,10.0,11.6,8.2,0.98132,1
sp|Q8VEB4|PAG15_MOUSE,Pla2g15,Group XV phospholipase A2 OS=Mus musculus OX=10090 GN=Pla2g15 PE=1 SV=1,4,11.8,12.5,6.4,9.4,9.4,8.3,10.9,10.2,14.2,6.9,0.90318,1
tr|A0A2I3BPG4|A0A2I3BPG4_MOUSE,Hlcs,Biotin--protein ligase OS=Mus musculus OX=10090 GN=Hlcs PE=1 SV=1,1,10.6,6.5,13.2,6.6,14.7,10.9,8.1,8.8,11.4,9.2,0.73785,1
sp|Q91Y63|S13A3_MOUSE,Slc13a3,Solute carrier family 13 member 3 OS=Mus musculus OX=10090 GN=Slc13a3 PE=1 SV=1,1,12.7,7.6,14.3,8.9,10.6,12.3,6.2,10.4,6.1,11.0,0.39155,1
sp|Q8BGA9|OXA1L_MOUSE,Oxa1l,Mitochondrial inner membrane protein OXA1L OS=Mus musculus OX=10090 GN=Oxa1l PE=1 SV=1,3,10.9,11.6,10.9,6.6,12.4,6.7,12.6,10.6,12.2,5.4,0.59823,1
sp|P16460|ASSY_MOUSE,Ass1,Argininosuccinate synthase OS=Mus musculus OX=10090 GN=Ass1 PE=1 SV=1,23,24.3,7.6,6.0,6.6,9.2,7.7,9.8,9.4,9.4,10.0,0.69230,1
sp|Q80YD1|SUV3_MOUSE,Supv3l1,"ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Mus musculus OX=10090 GN=Supv3l1 PE=1 SV=1",5,9.4,9.5,10.9,12.0,8.9,10.2,8.3,10.5,8.9,11.3,0.72999,1
sp|Q8C570|RAE1L_MOUSE,Rae1,mRNA export factor OS=Mus musculus OX=10090 GN=Rae1 PE=1 SV=1,7,9.5,9.9,9.8,10.5,9.5,11.2,9.9,10.5,9.3,9.9,0.41113,1
sp|Q80T85|DCAF5_MOUSE,Dcaf5,DDB1- and CUL4-associated factor 5 OS=Mus musculus OX=10090 GN=Dcaf5 PE=1 SV=2,1,9.4,10.5,10.1,10.4,8.9,11.0,9.9,10.2,9.4,10.2,0.51179,1
tr|A2AWT5|A2AWT5_MOUSE,Ubtf,Nucleolar transcription factor 1 OS=Mus musculus OX=10090 GN=Ubtf PE=1 SV=1,11,9.6,9.2,13.5,8.8,7.6,11.9,8.7,11.8,9.0,9.8,0.69165,1
sp|O35926|CD5R2_MOUSE,Cdk5r2,Cyclin-dependent kinase 5 activator 2 OS=Mus musculus OX=10090 GN=Cdk5r2 PE=1 SV=2,7,10.1,12.1,6.7,13.4,7.7,8.1,11.0,10.7,12.2,7.9,0.98023,1
tr|D3YU56|D3YU56_MOUSE,Lemd3,Inner nuclear membrane protein Man1 OS=Mus musculus OX=10090 GN=Lemd3 PE=1 SV=1,9,9.2,9.9,11.5,10.4,8.6,10.4,9.8,10.7,9.9,9.7,0.74579,1
sp|Q60749|KHDR1_MOUSE,Khdrbs1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Mus musculus OX=10090 GN=Khdrbs1 PE=1 SV=2",9,9.0,9.2,11.5,11.8,8.0,11.7,8.6,10.6,8.0,11.5,0.88217,1
sp|Q9R226|KHDR3_MOUSE,Khdrbs3,"KH domain-containing, RNA-binding, signal transduction-associated protein 3 OS=Mus musculus OX=10090 GN=Khdrbs3 PE=1 SV=1",4,8.4,9.6,5.1,21.5,6.0,9.7,8.5,9.4,8.2,13.5,0.93983,1
sp|Q9WU01|KHDR2_MOUSE,Khdrbs2,"KH domain-containing, RNA-binding, signal transduction-associated protein 2 OS=Mus musculus OX=10090 GN=Khdrbs2 PE=1 SV=1",2,9.8,9.7,11.2,8.3,11.3,10.4,10.6,10.8,9.2,8.7,0.87224,1
sp|Q6PGH1|BUD31_MOUSE,Bud31,Protein BUD31 homolog OS=Mus musculus OX=10090 GN=Bud31 PE=1 SV=2,1,9.9,9.1,14.5,8.5,8.2,10.1,9.6,12.2,9.6,8.2,0.96065,1
sp|Q9CWV6|PKRI1_MOUSE,Prkrip1,PRKR-interacting protein 1 OS=Mus musculus OX=10090 GN=Prkrip1 PE=1 SV=2,4,9.3,8.9,12.9,9.0,7.5,12.8,8.7,11.0,8.6,11.3,0.45249,1
sp|Q61263|SOAT1_MOUSE,Soat1,Sterol O-acyltransferase 1 OS=Mus musculus OX=10090 GN=Soat1 PE=1 SV=2,6,8.7,9.7,12.1,9.7,10.7,11.3,8.4,9.5,8.9,11.1,0.69165,1
sp|Q62277|SYPH_MOUSE,Syp,Synaptophysin OS=Mus musculus OX=10090 GN=Syp PE=1 SV=2,12,11.5,11.9,6.6,11.5,10.0,8.3,10.6,9.8,11.8,8.0,0.63883,1
sp|Q9D7S9|CHMP5_MOUSE,Chmp5,Charged multivesicular body protein 5 OS=Mus musculus OX=10090 GN=Chmp5 PE=1 SV=1,5,9.1,9.6,11.5,8.9,10.3,11.4,10.1,9.8,9.4,9.7,0.72395,1
tr|F2Z3U3|F2Z3U3_MOUSE,Raph1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 OS=Mus musculus OX=10090 GN=Raph1 PE=1 SV=2,16,10.0,11.8,7.5,12.8,8.4,8.8,11.0,10.2,10.4,9.1,0.87186,1
sp|P13808|B3A2_MOUSE,Slc4a2,Anion exchange protein 2 OS=Mus musculus OX=10090 GN=Slc4a2 PE=1 SV=1,2,8.3,8.4,15.8,8.2,10.3,15.5,10.4,3.8,9.6,9.7,0.86866,1
sp|Q8K1A6|C2D1A_MOUSE,Cc2d1a,Coiled-coil and C2 domain-containing protein 1A OS=Mus musculus OX=10090 GN=Cc2d1a PE=1 SV=2,7,10.0,10.6,9.1,10.0,11.1,9.4,10.7,9.8,10.6,8.7,0.55309,1
tr|E9Q317|E9Q317_MOUSE,Sap18,Histone deacetylase complex subunit SAP18 OS=Mus musculus OX=10090 GN=Sap18 PE=1 SV=1,2,9.9,10.7,12.1,9.2,9.3,8.8,9.6,11.5,10.3,8.6,0.53570,1
tr|Q3U7M5|Q3U7M5_MOUSE,Abhd4,Protein ABHD4 OS=Mus musculus OX=10090 GN=Abhd4 PE=1 SV=1,7,9.1,8.7,10.8,8.6,12.0,10.3,9.9,9.8,9.7,11.1,0.66643,1
sp|Q8BYH7|TBC17_MOUSE,Tbc1d17,TBC1 domain family member 17 OS=Mus musculus OX=10090 GN=Tbc1d17 PE=1 SV=2,6,9.3,10.3,8.4,10.8,9.6,10.5,9.1,10.6,10.0,11.4,0.26256,1
sp|Q8VEK3|HNRPU_MOUSE,Hnrnpu,Heterogeneous nuclear ribonucleoprotein U OS=Mus musculus OX=10090 GN=Hnrnpu PE=1 SV=1,26,10.5,9.6,12.8,9.0,8.3,10.1,9.2,11.5,9.6,9.4,0.94991,1
sp|Q5SS80|DHR13_MOUSE,Dhrs13,Dehydrogenase/reductase SDR family member 13 OS=Mus musculus OX=10090 GN=Dhrs13 PE=1 SV=1,1,10.6,10.9,9.6,7.8,12.7,11.2,10.3,9.9,7.7,9.2,0.53284,1
tr|A0A0U1RP94|A0A0U1RP94_MOUSE,Csnk1g1,Casein kinase I isoform gamma-1 OS=Mus musculus OX=10090 GN=Csnk1g1 PE=1 SV=1,5,11.3,11.3,8.8,11.0,10.2,8.1,10.6,9.5,11.9,7.3,0.32284,1
sp|Q8C4X2|KC1G3_MOUSE,Csnk1g3,Casein kinase I isoform gamma-3 OS=Mus musculus OX=10090 GN=Csnk1g3 PE=1 SV=2,3,10.6,10.9,10.6,9.2,10.4,8.6,10.3,10.4,11.4,7.8,0.40510,1
sp|Q61823|PDCD4_MOUSE,Pdcd4,Programmed cell death protein 4 OS=Mus musculus OX=10090 GN=Pdcd4 PE=1 SV=1,6,9.5,10.1,10.4,8.1,11.1,11.1,10.8,10.4,8.7,9.8,0.65171,1
sp|Q8VCE2|GPN1_MOUSE,Gpn1,GPN-loop GTPase 1 OS=Mus musculus OX=10090 GN=Gpn1 PE=1 SV=1,1,7.2,10.0,10.3,9.7,10.0,13.0,9.7,10.9,8.8,10.4,0.25677,1
sp|Q9D1P0|RM13_MOUSE,Mrpl13,"39S ribosomal protein L13, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl13 PE=1 SV=1",3,10.9,9.1,11.0,9.2,11.9,9.9,11.5,9.0,10.1,7.3,0.35876,1
sp|P97792|CXAR_MOUSE,Cxadr,Coxsackievirus and adenovirus receptor homolog OS=Mus musculus OX=10090 GN=Cxadr PE=1 SV=1,1,11.7,10.7,8.7,14.8,9.4,8.9,7.4,10.7,8.3,9.5,0.13839,1
tr|E9QN47|E9QN47_MOUSE,Madd,MAP kinase-activating death domain protein OS=Mus musculus OX=10090 GN=Madd PE=1 SV=2,33,10.5,11.7,8.0,11.6,9.3,8.8,10.3,10.2,11.2,8.6,0.65458,1
tr|A2AGQ5|A2AGQ5_MOUSE,Madd,MAP kinase-activating death domain protein OS=Mus musculus OX=10090 GN=Madd PE=1 SV=1,1,11.5,12.3,7.7,11.6,10.1,8.2,10.9,9.6,12.2,5.8,0.37723,1
tr|F8WIK0|F8WIK0_MOUSE,Ciapin1,Anamorsin OS=Mus musculus OX=10090 GN=Ciapin1 PE=1 SV=2,9,9.0,9.7,11.1,9.7,10.8,11.1,9.4,9.3,8.9,11.0,0.84099,1
tr|A0A0R4J137|A0A0R4J137_MOUSE,Phyhd1,Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Phyhd1 PE=1 SV=1,1,10.0,5.6,14.6,4.7,11.2,13.6,9.0,11.0,8.4,11.9,0.47245,1
sp|O35988|SDC4_MOUSE,Sdc4,Syndecan-4 OS=Mus musculus OX=10090 GN=Sdc4 PE=1 SV=1,2,8.0,11.7,7.8,11.6,7.4,12.4,9.2,11.6,9.2,11.1,0.26982,1
sp|P56393|COX7B_MOUSE,Cox7b,"Cytochrome c oxidase subunit 7B, mitochondrial OS=Mus musculus OX=10090 GN=Cox7b PE=3 SV=1",2,10.7,8.8,13.6,8.1,11.9,9.7,8.1,9.9,11.5,7.8,0.34464,1
sp|Q8VDZ4|ZDHC5_MOUSE,Zdhhc5,Palmitoyltransferase ZDHHC5 OS=Mus musculus OX=10090 GN=Zdhhc5 PE=1 SV=1,6,9.6,10.4,10.4,9.4,10.3,9.4,11.7,10.1,10.7,7.9,0.94394,1
sp|Q5Y5T5|ZDHC8_MOUSE,Zdhhc8,Probable palmitoyltransferase ZDHHC8 OS=Mus musculus OX=10090 GN=Zdhhc8 PE=1 SV=1,1,12.8,11.9,5.8,12.5,10.7,6.3,12.0,7.7,12.1,8.2,0.41808,1
sp|Q9CPQ8|ATP5L_MOUSE,Atp5mg,"ATP synthase subunit g, mitochondrial OS=Mus musculus OX=10090 GN=Atp5mg PE=1 SV=1",11,9.1,9.0,9.8,11.5,10.1,10.1,8.4,8.7,9.6,13.8,0.84894,1
sp|Q5DU31|ICEF1_MOUSE,Ipcef1,Interactor protein for cytohesin exchange factors 1 OS=Mus musculus OX=10090 GN=Ipcef1 PE=1 SV=2,6,11.3,11.7,8.4,12.4,6.1,8.1,11.7,11.5,11.8,6.9,0.98529,1
sp|P10711|TCEA1_MOUSE,Tcea1,Transcription elongation factor A protein 1 OS=Mus musculus OX=10090 GN=Tcea1 PE=1 SV=2,8,9.5,9.5,13.4,8.5,8.8,9.9,10.4,11.4,9.6,9.0,0.90003,1
sp|Q9DCI9|RM32_MOUSE,Mrpl32,"39S ribosomal protein L32, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl32 PE=1 SV=1",4,9.0,10.4,10.1,10.1,10.0,11.6,9.7,10.4,9.4,9.4,0.72007,1
sp|P23927|CRYAB_MOUSE,Cryab,Alpha-crystallin B chain OS=Mus musculus OX=10090 GN=Cryab PE=1 SV=2,9,8.1,7.6,10.0,9.2,12.3,10.0,9.9,8.5,11.0,13.3,0.35336,1
sp|Q9ESZ8|GTF2I_MOUSE,Gtf2i,General transcription factor II-I OS=Mus musculus OX=10090 GN=Gtf2i PE=1 SV=3,11,10.3,10.1,12.2,8.4,8.6,10.3,9.8,10.5,10.5,9.2,0.83623,1
sp|Q6KAU4|MB12B_MOUSE,Mvb12b,Multivesicular body subunit 12B OS=Mus musculus OX=10090 GN=Mvb12b PE=1 SV=2,5,10.5,10.3,9.7,10.2,10.7,10.0,10.2,9.7,9.6,9.0,0.06141,1
tr|E9Q8P8|E9Q8P8_MOUSE,Fam131b,Protein FAM131B OS=Mus musculus OX=10090 GN=Fam131b PE=1 SV=1,13,10.0,9.6,10.6,9.9,8.4,9.9,10.9,10.6,10.7,9.5,0.21977,1
sp|O54734|OST48_MOUSE,Ddost,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Mus musculus OX=10090 GN=Ddost PE=1 SV=2,9,11.1,10.7,8.9,9.5,11.5,9.2,9.5,9.1,11.5,8.9,0.34177,1
sp|Q8VHE0|SEC63_MOUSE,Sec63,Translocation protein SEC63 homolog OS=Mus musculus OX=10090 GN=Sec63 PE=1 SV=4,8,10.6,10.6,10.0,9.7,10.4,9.4,9.9,10.1,10.2,9.3,0.10431,1
sp|Q8R1B4|EIF3C_MOUSE,Eif3c,Eukaryotic translation initiation factor 3 subunit C OS=Mus musculus OX=10090 GN=Eif3c PE=1 SV=1,25,10.1,10.7,9.6,10.4,10.1,9.7,10.1,10.0,10.2,9.2,0.26028,1
sp|Q68FF7|SLAI1_MOUSE,Slain1,SLAIN motif-containing protein 1 OS=Mus musculus OX=10090 GN=Slain1 PE=1 SV=1,1,8.2,8.7,12.3,7.4,11.8,11.0,10.7,10.4,9.0,10.5,0.57109,1
sp|O08759|UBE3A_MOUSE,Ube3a,Ubiquitin-protein ligase E3A OS=Mus musculus OX=10090 GN=Ube3a PE=1 SV=2,22,9.9,10.6,9.2,10.4,10.2,9.4,10.6,10.3,10.5,9.0,0.82968,1
sp|Q7TQD2|TPPP_MOUSE,Tppp,Tubulin polymerization-promoting protein OS=Mus musculus OX=10090 GN=Tppp PE=1 SV=1,22,9.3,10.6,7.4,10.0,9.5,10.0,12.5,10.0,11.6,9.1,0.15611,1
sp|Q9EQQ9|OGA_MOUSE,Oga,Protein O-GlcNAcase OS=Mus musculus OX=10090 GN=Oga PE=1 SV=2,22,10.0,11.8,8.3,10.2,9.6,9.3,11.6,9.8,11.2,8.3,0.93535,1
tr|J3QN89|J3QN89_MOUSE,Aamp,Angio-associated migratory protein OS=Mus musculus OX=10090 GN=Aamp PE=1 SV=1,4,9.4,10.3,10.2,9.6,9.8,10.5,10.3,10.3,9.6,9.9,0.32820,1
sp|Q50H33|KCTD8_MOUSE,Kctd8,BTB/POZ domain-containing protein KCTD8 OS=Mus musculus OX=10090 GN=Kctd8 PE=1 SV=1,7,8.7,8.9,17.2,7.3,11.2,10.2,7.9,11.1,8.2,9.3,0.50308,1
sp|Q5DTY9|KCD16_MOUSE,Kctd16,BTB/POZ domain-containing protein KCTD16 OS=Mus musculus OX=10090 GN=Kctd16 PE=1 SV=2,17,10.9,12.3,5.2,14.7,7.6,7.8,11.5,9.9,12.3,7.9,0.90126,1
tr|A0A0R4J2B2|A0A0R4J2B2_MOUSE,Kctd12,BTB/POZ domain-containing protein KCTD12 OS=Mus musculus OX=10090 GN=Kctd12 PE=1 SV=1,12,11.7,9.4,13.1,7.7,9.5,11.1,9.1,9.8,9.4,9.3,0.61039,1
sp|Q8K1E0|STX5_MOUSE,Stx5,Syntaxin-5 OS=Mus musculus OX=10090 GN=Stx5 PE=1 SV=3,5,10.5,11.0,9.7,9.8,10.8,8.5,10.3,10.0,10.8,8.6,0.23127,1
sp|Q91YD3|DCP1A_MOUSE,Dcp1a,mRNA-decapping enzyme 1A OS=Mus musculus OX=10090 GN=Dcp1a PE=1 SV=1,4,9.2,10.2,10.1,11.2,8.5,11.4,9.2,10.9,8.9,10.4,0.63402,1
sp|Q8K400|STXB5_MOUSE,Stxbp5,Syntaxin-binding protein 5 OS=Mus musculus OX=10090 GN=Stxbp5 PE=1 SV=3,20,10.2,10.4,8.4,11.6,10.5,9.5,10.0,9.2,10.3,9.9,0.47104,1
sp|Q5DQR4|STB5L_MOUSE,Stxbp5l,Syntaxin-binding protein 5-like OS=Mus musculus OX=10090 GN=Stxbp5l PE=1 SV=1,23,10.0,10.1,9.1,12.0,9.4,9.3,9.8,9.8,10.9,9.7,0.70080,1
sp|P24638|PPAL_MOUSE,Acp2,Lysosomal acid phosphatase OS=Mus musculus OX=10090 GN=Acp2 PE=1 SV=2,2,10.2,9.2,9.2,9.1,10.8,10.4,10.4,10.1,10.6,10.0,0.15607,1
sp|P60853|LZTS1_MOUSE,Lzts1,Leucine zipper putative tumor suppressor 1 OS=Mus musculus OX=10090 GN=Lzts1 PE=2 SV=3,10,11.2,13.2,4.0,12.4,6.6,8.0,13.1,10.4,12.1,8.9,0.62217,1
tr|Q8BGJ5|Q8BGJ5_MOUSE,Ptbp1,"MCG13402, isoform CRA_a OS=Mus musculus OX=10090 GN=Ptbp1 PE=1 SV=1",10,12.2,10.2,9.9,9.5,11.0,10.3,8.1,9.5,9.1,10.2,0.11834,1
tr|G3UXA6|G3UXA6_MOUSE,Ptbp3,Polypyrimidine tract-binding protein 3 OS=Mus musculus OX=10090 GN=Ptbp3 PE=1 SV=1,3,11.5,10.4,10.9,8.7,9.2,9.7,10.1,10.8,10.3,8.5,0.70261,1
sp|Q91Z31|PTBP2_MOUSE,Ptbp2,Polypyrimidine tract-binding protein 2 OS=Mus musculus OX=10090 GN=Ptbp2 PE=1 SV=2,17,9.1,9.6,11.5,10.7,8.9,10.1,9.4,10.9,9.4,10.5,0.86840,1
tr|A0A1W2P7W3|A0A1W2P7W3_MOUSE,Ptprb,"Protein tyrosine phosphatase, receptor type, B, isoform CRA_b OS=Mus musculus OX=10090 GN=Ptprb PE=1 SV=1",1,11.9,14.5,6.1,5.7,11.2,5.7,14.7,11.1,15.2,3.8,0.93852,1
tr|Q7TSS3|Q7TSS3_MOUSE,Ikbkg,Inhibitor of kappaB kinase gamma OS=Mus musculus OX=10090 GN=Ikbkg PE=1 SV=1,4,9.1,10.3,10.3,9.7,9.6,11.3,9.9,10.5,9.9,9.4,0.34281,1
sp|P61759|PFD3_MOUSE,Vbp1,Prefoldin subunit 3 OS=Mus musculus OX=10090 GN=Vbp1 PE=1 SV=2,16,8.9,10.3,10.1,9.4,10.4,11.4,10.4,10.0,9.0,10.0,0.48710,1
tr|K3W4R0|K3W4R0_MOUSE,Dnah17,"Dynein heavy chain 17, axonemal OS=Mus musculus OX=10090 GN=Dnah17 PE=1 SV=1",2,11.3,11.2,6.8,11.0,8.0,7.3,13.6,9.5,12.4,8.8,0.67935,1
tr|B1AR51|B1AR51_MOUSE,Dnah9,"Dynein, axonemal, heavy chain 9 OS=Mus musculus OX=10090 GN=Dnah9 PE=1 SV=1",1,9.3,11.3,11.3,7.1,11.7,12.0,9.6,9.9,8.3,9.5,0.78667,1
tr|F8VPZ3|F8VPZ3_MOUSE,Usp32,Ubiquitin-specific peptidase 32 OS=Mus musculus OX=10090 GN=Usp32 PE=1 SV=1,7,10.6,11.5,8.1,9.6,11.4,9.2,10.4,9.3,11.6,8.4,0.60058,1
sp|Q9CQF8|RT63_MOUSE,Mrpl57,"Ribosomal protein 63, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl57 PE=1 SV=1",2,10.3,10.3,10.9,7.9,11.2,9.1,11.7,10.8,10.6,7.2,0.81560,1
sp|P08226|APOE_MOUSE,Apoe,Apolipoprotein E OS=Mus musculus OX=10090 GN=Apoe PE=1 SV=2,25,10.6,11.2,8.0,9.9,10.4,10.0,10.9,9.9,9.9,9.3,0.99546,1
sp|Q9R118|HTRA1_MOUSE,Htra1,Serine protease HTRA1 OS=Mus musculus OX=10090 GN=Htra1 PE=1 SV=2,5,6.1,6.7,6.6,6.1,7.0,11.7,15.4,12.9,16.6,10.8,0.00273,1
sp|O88967|YMEL1_MOUSE,Yme1l1,ATP-dependent zinc metalloprotease YME1L1 OS=Mus musculus OX=10090 GN=Yme1l1 PE=1 SV=1,4,10.5,10.0,9.9,10.0,11.0,9.9,9.9,10.1,10.0,8.7,0.16323,1
sp|O89084|PDE4A_MOUSE,Pde4a,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A OS=Mus musculus OX=10090 GN=Pde4a PE=1 SV=2",15,12.7,12.8,5.9,12.0,8.3,7.2,11.8,9.9,12.2,7.3,0.73001,1
tr|E9PVU7|E9PVU7_MOUSE,Pde4d,Phosphodiesterase OS=Mus musculus OX=10090 GN=Pde4d PE=1 SV=1,8,9.9,11.2,8.8,11.7,9.1,8.3,10.9,10.4,11.0,8.6,0.73640,1
tr|B1AWC9|B1AWC9_MOUSE,Pde4b,Phosphodiesterase OS=Mus musculus OX=10090 GN=Pde4b PE=1 SV=1,13,9.0,10.6,10.0,11.6,8.3,10.0,10.0,10.9,9.1,10.5,0.80690,1
sp|Q9CQQ7|AT5F1_MOUSE,Atp5pb,"ATP synthase F(0) complex subunit B1, mitochondrial OS=Mus musculus OX=10090 GN=Atp5pb PE=1 SV=1",25,10.1,10.1,11.4,8.7,11.7,8.9,10.2,9.7,10.8,8.3,0.25586,1
sp|Q9D1E6|TBCB_MOUSE,Tbcb,Tubulin-folding cofactor B OS=Mus musculus OX=10090 GN=Tbcb PE=1 SV=2,8,9.8,10.2,9.8,9.7,12.2,9.4,10.1,9.7,10.1,9.0,0.23357,1
sp|Q8VBZ3|CLPT1_MOUSE,Clptm1,Cleft lip and palate transmembrane protein 1 homolog OS=Mus musculus OX=10090 GN=Clptm1 PE=1 SV=1,12,11.3,9.9,8.8,10.0,11.8,8.4,10.5,9.3,11.3,8.8,0.38132,1
sp|P51150|RAB7A_MOUSE,Rab7a,Ras-related protein Rab-7a OS=Mus musculus OX=10090 GN=Rab7a PE=1 SV=2,27,10.9,10.8,8.4,9.7,10.5,8.6,10.9,10.1,12.0,8.0,0.85810,1
tr|Q91V55|Q91V55_MOUSE,Rps5,40S ribosomal protein S5 OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1,5,9.1,9.5,9.5,12.6,9.8,9.5,9.0,9.8,9.7,11.5,0.78247,1
sp|Q8CAK3|RYDEN_MOUSE,Ryden,Repressor of yield of DENV protein homolog OS=Mus musculus OX=10090 GN=Ryden PE=2 SV=1,6,9.3,9.6,9.9,10.5,10.4,10.4,10.6,9.7,10.5,9.3,0.69543,1
tr|E9PZW8|E9PZW8_MOUSE,Myo9b,Unconventional myosin-IXb OS=Mus musculus OX=10090 GN=Myo9b PE=1 SV=1,1,8.7,11.8,9.5,11.4,10.3,12.5,7.9,10.2,8.0,9.8,0.54264,1
sp|Q8K4F5|ABHDB_MOUSE,Abhd11,Protein ABHD11 OS=Mus musculus OX=10090 GN=Abhd11 PE=1 SV=1,5,10.4,9.4,11.4,9.2,11.7,9.8,9.5,9.3,10.1,9.2,0.16765,1
sp|P70193|LRIG1_MOUSE,Lrig1,Leucine-rich repeats and immunoglobulin-like domains protein 1 OS=Mus musculus OX=10090 GN=Lrig1 PE=1 SV=2,2,7.3,8.7,13.4,6.3,15.1,11.0,8.0,10.8,8.8,10.6,0.86767,1
sp|Q64347|CLCN1_MOUSE,Clcn1,Chloride channel protein 1 OS=Mus musculus OX=10090 GN=Clcn1 PE=1 SV=3,1,6.0,6.2,18.1,7.5,17.0,11.2,7.1,7.8,6.8,12.1,0.52894,1
sp|Q9CQ48|NUDC2_MOUSE,Nudcd2,NudC domain-containing protein 2 OS=Mus musculus OX=10090 GN=Nudcd2 PE=1 SV=1,2,11.3,10.6,8.8,10.2,11.5,9.6,9.6,9.5,9.4,9.4,0.10685,1
sp|Q9D2Q3|CJ088_MOUSE,,Uncharacterized protein C10orf88 homolog OS=Mus musculus OX=10090 PE=2 SV=1,2,9.7,10.8,9.4,10.4,11.3,9.9,9.7,9.1,10.3,9.6,0.17647,1
sp|Q9CXY6|ILF2_MOUSE,Ilf2,Interleukin enhancer-binding factor 2 OS=Mus musculus OX=10090 GN=Ilf2 PE=1 SV=1,9,9.6,11.0,9.7,10.2,9.3,10.3,9.0,11.8,9.8,9.3,0.90299,1
sp|Q9CW79|GOGA1_MOUSE,Golga1,Golgin subfamily A member 1 OS=Mus musculus OX=10090 GN=Golga1 PE=1 SV=2,3,8.8,8.6,10.5,9.5,10.0,10.8,10.8,11.3,9.4,10.4,0.05893,1
tr|A0A0R4IZX2|A0A0R4IZX2_MOUSE,Slc9a3r2,Na(+)/H(+) exchange regulatory cofactor NHE-RF OS=Mus musculus OX=10090 GN=Slc9a3r2 PE=1 SV=1,9,10.6,9.4,12.4,9.1,10.5,9.9,10.1,9.4,9.3,9.4,0.26858,1
