,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|P11352|GPX1_MOUSE,Gpx1,Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2,5,9.7,9.6,12.0,15.1,11.7,6.7,13.0,7.2,8.3,6.7,0.06986,0.14134
sp|Q9CQ75|NDUA2_MOUSE,Ndufa2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Mus musculus OX=10090 GN=Ndufa2 PE=1 SV=3,9,11.4,10.4,8.7,8.3,9.0,10.6,9.5,12.1,11.2,8.8,0.31083,0.25279
sp|P99029|PRDX5_MOUSE,Prdx5,"Peroxiredoxin-5, mitochondrial OS=Mus musculus OX=10090 GN=Prdx5 PE=1 SV=2",17,8.7,9.2,8.1,7.7,7.8,14.9,9.6,12.5,12.1,9.4,0.02681,0.11003
sp|P47934|CACP_MOUSE,Crat,Carnitine O-acetyltransferase OS=Mus musculus OX=10090 GN=Crat PE=1 SV=3,19,10.0,10.1,8.5,8.2,7.7,12.2,9.7,12.7,11.1,9.7,0.02804,0.11140
sp|Q9CQR6|PPP6_MOUSE,Ppp6c,Serine/threonine-protein phosphatase 6 catalytic subunit OS=Mus musculus OX=10090 GN=Ppp6c PE=1 SV=1,3,9.0,9.5,12.3,11.1,8.3,8.2,11.9,9.7,9.4,10.5,0.93903,0.46603
sp|Q6A0A9|F120A_MOUSE,FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Mus musculus OX=10090 GN=FAM120A PE=1 SV=2,2,10.4,9.6,11.3,8.9,11.6,9.1,8.1,9.1,9.9,12.0,0.41649,0.29346
sp|Q8C3F2|F120C_MOUSE,Fam120c,Constitutive coactivator of PPAR-gamma-like protein 2 OS=Mus musculus OX=10090 GN=Fam120c PE=1 SV=3,1,9.4,12.6,9.2,10.7,8.5,10.9,10.2,9.2,10.9,8.4,0.85440,0.44262
sp|P62715|PP2AB_MOUSE,Ppp2cb,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Mus musculus OX=10090 GN=Ppp2cb PE=1 SV=1,11,9.6,10.8,10.2,11.1,8.3,9.4,10.1,9.8,9.4,11.1,0.95975,0.47147
sp|P63330|PP2AA_MOUSE,Ppp2ca,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp2ca PE=1 SV=1,3,11.1,9.7,10.5,8.9,10.8,9.5,9.3,9.7,10.4,10.1,0.39667,0.28630
sp|Q8CAQ8|MIC60_MOUSE,Immt,MICOS complex subunit Mic60 OS=Mus musculus OX=10090 GN=Immt PE=1 SV=1,42,10.6,9.2,9.6,8.4,9.1,11.0,10.2,11.6,11.4,9.0,0.06415,0.13828
tr|E9Q800|E9Q800_MOUSE,Immt,MICOS complex subunit MIC60 OS=Mus musculus OX=10090 GN=Immt PE=1 SV=1,2,10.0,9.1,9.7,8.9,9.3,9.6,10.4,11.9,11.2,9.7,0.05796,0.13476
sp|Q9CPU4|MGST3_MOUSE,Mgst3,Microsomal glutathione S-transferase 3 OS=Mus musculus OX=10090 GN=Mgst3 PE=1 SV=1,7,8.9,10.3,6.4,9.1,5.4,17.5,8.8,13.7,9.5,10.4,0.07402,0.14335
sp|P62137|PP1A_MOUSE,Ppp1ca,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1ca PE=1 SV=1,16,9.7,10.7,10.6,11.3,9.7,9.0,10.0,9.9,9.3,9.9,0.07377,0.14323
sp|P62141|PP1B_MOUSE,Ppp1cb,Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1cb PE=1 SV=3,4,10.4,10.8,10.5,10.4,8.8,10.3,9.9,9.6,8.5,10.8,0.54097,0.33793
sp|P63087|PP1G_MOUSE,Ppp1cc,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1cc PE=1 SV=1,1,9.5,9.8,11.4,11.2,10.9,6.8,12.2,9.1,10.0,9.2,0.29972,0.24842
tr|A0A1D5RM85|A0A1D5RM85_MOUSE,Rpl18a,60S ribosomal protein L18a (Fragment) OS=Mus musculus OX=10090 GN=Rpl18a PE=1 SV=1,3,9.4,11.0,10.5,12.3,8.6,9.0,8.6,11.0,7.9,11.6,0.45183,0.30640
sp|Q91W50|CSDE1_MOUSE,Csde1,Cold shock domain-containing protein E1 OS=Mus musculus OX=10090 GN=Csde1 PE=1 SV=1,8,9.7,10.0,10.4,10.2,10.8,8.3,9.9,9.7,9.7,11.3,0.40800,0.29043
sp|P53702|CCHL_MOUSE,Hccs,Cytochrome c-type heme lyase OS=Mus musculus OX=10090 GN=Hccs PE=1 SV=2,2,11.9,9.6,9.2,8.3,9.8,11.7,8.9,10.8,10.8,9.2,0.53887,0.33718
sp|Q91ZJ5|UGPA_MOUSE,Ugp2,UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus OX=10090 GN=Ugp2 PE=1 SV=3,50,10.5,9.6,10.0,9.4,8.6,10.7,9.4,11.0,9.4,11.4,0.18742,0.19686
sp|P03911|NU4M_MOUSE,Mtnd4,NADH-ubiquinone oxidoreductase chain 4 OS=Mus musculus OX=10090 GN=Mtnd4 PE=1 SV=1,4,9.9,9.5,7.7,7.3,5.7,19.4,8.2,12.7,10.3,9.4,0.12059,0.16623
tr|Q8JZX5|Q8JZX5_MOUSE,Lrrc57,Leucine rich repeat containing 57 OS=Mus musculus OX=10090 GN=Lrrc57 PE=1 SV=1,2,10.3,10.8,11.6,10.2,10.2,8.3,10.0,8.7,9.2,10.8,0.05402,0.13279
sp|P25688|URIC_MOUSE,Uox,Uricase OS=Mus musculus OX=10090 GN=Uox PE=1 SV=2,5,11.2,8.7,9.3,9.8,8.4,10.1,9.1,10.4,11.0,12.0,0.17030,0.18932
sp|Q8K0E8|FIBB_MOUSE,Fgb,Fibrinogen beta chain OS=Mus musculus OX=10090 GN=Fgb PE=1 SV=1,14,6.5,9.0,10.7,17.8,19.6,5.2,5.7,5.9,6.4,13.3,0.11351,0.16270
sp|P14152|MDHC_MOUSE,Mdh1,"Malate dehydrogenase, cytoplasmic OS=Mus musculus OX=10090 GN=Mdh1 PE=1 SV=3",32,9.7,11.3,7.2,7.6,7.1,16.1,9.3,11.7,10.7,9.2,0.10566,0.15865
sp|P63005|LIS1_MOUSE,Pafah1b1,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Mus musculus OX=10090 GN=Pafah1b1 PE=1 SV=2,8,9.0,10.1,11.4,10.8,9.1,9.5,10.3,9.6,9.0,11.2,0.79384,0.42457
sp|Q9D1Q6|ERP44_MOUSE,Erp44,Endoplasmic reticulum resident protein 44 OS=Mus musculus OX=10090 GN=Erp44 PE=1 SV=1,8,10.6,10.5,10.2,11.8,11.3,8.5,9.0,8.5,9.0,10.6,0.00789,0.07548
sp|Q9Z0S1|BPNT1_MOUSE,Bpnt1,"3'(2'),5'-bisphosphate nucleotidase 1 OS=Mus musculus OX=10090 GN=Bpnt1 PE=1 SV=2",2,8.5,11.3,13.2,11.3,8.6,7.5,11.3,8.0,9.2,11.2,0.37879,0.27952
tr|A0A1B0GRV0|A0A1B0GRV0_MOUSE,Bpnt1,"3'(2'),5'-bisphosphate nucleotidase 1 OS=Mus musculus OX=10090 GN=Bpnt1 PE=1 SV=1",9,9.8,9.6,11.3,9.6,9.2,8.9,10.9,9.3,10.6,10.8,0.69659,0.39300
sp|Q9DC69|NDUA9_MOUSE,Ndufa9,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Mus musculus OX=10090 GN=Ndufa9 PE=1 SV=2",24,10.3,10.0,8.5,8.9,7.2,13.8,9.7,11.8,10.5,9.3,0.08055,0.14669
sp|P35831|PTN12_MOUSE,Ptpn12,Tyrosine-protein phosphatase non-receptor type 12 OS=Mus musculus OX=10090 GN=Ptpn12 PE=1 SV=3,1,10.6,8.9,9.6,10.3,15.7,9.2,6.6,8.5,8.3,12.3,0.21929,0.21297
sp|Q9Z0X1|AIFM1_MOUSE,Aifm1,"Apoptosis-inducing factor 1, mitochondrial OS=Mus musculus OX=10090 GN=Aifm1 PE=1 SV=1",19,10.9,9.6,9.7,9.3,8.7,10.6,9.8,12.0,10.5,9.0,0.24736,0.22657
tr|F8VQC9|F8VQC9_MOUSE,Slc4a7,Anion exchange protein OS=Mus musculus OX=10090 GN=Slc4a7 PE=1 SV=1,1,9.2,6.3,14.1,34.2,14.8,1.5,6.3,5.1,4.7,3.8,0.07851,0.14565
sp|O35551|RABE1_MOUSE,Rabep1,Rab GTPase-binding effector protein 1 OS=Mus musculus OX=10090 GN=Rabep1 PE=1 SV=2,2,9.6,9.9,10.5,9.7,11.6,8.2,9.8,10.0,10.6,9.9,0.32577,0.25851
sp|P70398|USP9X_MOUSE,Usp9x,Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Mus musculus OX=10090 GN=Usp9x PE=1 SV=2,17,9.9,9.6,11.2,10.0,9.6,8.6,10.2,9.8,10.2,10.9,0.78760,0.42264
sp|Q8VEE0|RPE_MOUSE,Rpe,Ribulose-phosphate 3-epimerase OS=Mus musculus OX=10090 GN=Rpe PE=1 SV=1,2,8.7,9.8,9.5,12.2,10.4,8.0,11.1,9.8,10.0,10.4,0.72471,0.40248
sp|Q63844|MK03_MOUSE,Mapk3,Mitogen-activated protein kinase 3 OS=Mus musculus OX=10090 GN=Mapk3 PE=1 SV=5,2,9.2,7.7,14.2,10.9,12.9,6.5,11.6,8.8,8.2,10.1,0.22886,0.21778
sp|P63085|MK01_MOUSE,Mapk1,Mitogen-activated protein kinase 1 OS=Mus musculus OX=10090 GN=Mapk1 PE=1 SV=3,6,9.9,9.9,11.6,10.2,10.7,8.5,10.4,9.1,9.3,10.3,0.08639,0.14949
sp|Q99L47|F10A1_MOUSE,St13,Hsc70-interacting protein OS=Mus musculus OX=10090 GN=St13 PE=1 SV=1,6,9.1,10.1,10.6,11.6,10.9,9.2,9.2,10.1,8.4,10.7,0.13934,0.17533
sp|O08692|NGP_MOUSE,Ngp,Neutrophilic granule protein OS=Mus musculus OX=10090 GN=Ngp PE=1 SV=1,1,1.7,13.6,16.9,36.6,18.0,1.3,2.1,0.9,1.2,7.7,0.05704,0.13432
sp|Q9CRC9|GNPI2_MOUSE,Gnpda2,Glucosamine-6-phosphate isomerase 2 OS=Mus musculus OX=10090 GN=Gnpda2 PE=1 SV=1,1,7.6,7.5,11.6,11.2,9.7,8.4,11.8,9.9,9.1,13.2,0.45253,0.30666
tr|G3X8Y3|G3X8Y3_MOUSE,Naa15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Mus musculus OX=10090 GN=Naa15 PE=1 SV=1",8,10.0,8.3,11.8,12.9,10.5,6.9,10.4,8.5,10.1,10.6,0.21922,0.21294
tr|F8VQC1|F8VQC1_MOUSE,Srp72,Signal recognition particle subunit SRP72 OS=Mus musculus OX=10090 GN=Srp72 PE=1 SV=1,3,9.3,11.4,11.0,10.4,10.0,9.5,8.8,9.7,9.6,10.4,0.11003,0.16092
sp|Q8BJU0|SGTA_MOUSE,Sgta,Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Mus musculus OX=10090 GN=Sgta PE=1 SV=2,1,9.5,9.1,11.9,9.5,12.2,9.6,8.3,9.9,10.2,9.8,0.29492,0.24648
sp|Q3UM45|PP1R7_MOUSE,Ppp1r7,Protein phosphatase 1 regulatory subunit 7 OS=Mus musculus OX=10090 GN=Ppp1r7 PE=1 SV=2,9,10.0,10.2,9.4,9.3,10.1,9.7,10.1,9.4,11.3,10.5,0.34894,0.26752
sp|Q8VEH6|CBWD1_MOUSE,Cbwd1,COBW domain-containing protein 1 OS=Mus musculus OX=10090 GN=Cbwd1 PE=1 SV=1,1,10.1,9.5,9.5,8.9,9.7,10.5,10.1,10.6,10.4,10.6,0.00631,0.07126
sp|Q9D7X8|GGCT_MOUSE,Ggct,Gamma-glutamylcyclotransferase OS=Mus musculus OX=10090 GN=Ggct PE=1 SV=1,2,11.6,10.4,10.5,11.1,10.0,8.3,10.6,9.0,9.2,9.3,0.01445,0.09118
sp|Q8CI32|BAG5_MOUSE,Bag5,BAG family molecular chaperone regulator 5 OS=Mus musculus OX=10090 GN=Bag5 PE=1 SV=1,2,8.5,9.4,10.5,11.5,11.6,8.1,10.8,9.6,8.9,11.3,0.50921,0.32634
sp|Q9DB50|AP1S2_MOUSE,Ap1s2,AP-1 complex subunit sigma-2 OS=Mus musculus OX=10090 GN=Ap1s2 PE=1 SV=1,1,7.3,8.8,13.8,13.3,9.0,9.1,8.0,10.6,7.0,13.1,0.62214,0.36639
tr|Q76I24|Q76I24_MOUSE,Mettl7a2,Methyltransferase-like 7A2 OS=Mus musculus OX=10090 GN=Mettl7a2 PE=2 SV=1,5,8.1,9.5,11.6,9.9,7.2,9.9,12.5,9.2,9.5,12.7,0.20137,0.20380
tr|Q8C6B0|Q8C6B0_MOUSE,Mettl7a1,"MCG20149, isoform CRA_a OS=Mus musculus OX=10090 GN=Mettl7a1 PE=1 SV=1",1,10.3,7.9,11.9,8.0,7.5,9.4,12.1,8.3,13.3,11.3,0.19949,0.20279
sp|P97471|SMAD4_MOUSE,Smad4,Mothers against decapentaplegic homolog 4 OS=Mus musculus OX=10090 GN=Smad4 PE=1 SV=2,1,13.4,12.1,11.7,7.8,11.6,6.2,10.7,7.5,11.0,7.9,0.08153,0.14718
tr|G3X8R0|G3X8R0_MOUSE,Reep5,Receptor expression-enhancing protein OS=Mus musculus OX=10090 GN=Reep5 PE=1 SV=1,5,9.5,9.4,11.1,10.7,8.9,12.4,9.8,9.4,9.2,9.7,0.80321,0.42744
sp|Q8VDK1|NIT1_MOUSE,Nit1,Deaminated glutathione amidase OS=Mus musculus OX=10090 GN=Nit1 PE=1 SV=2,3,9.0,11.6,8.0,9.0,8.7,13.0,8.8,10.5,10.7,10.8,0.13891,0.17511
sp|Q8K1N1|PLPL8_MOUSE,Pnpla8,Calcium-independent phospholipase A2-gamma OS=Mus musculus OX=10090 GN=Pnpla8 PE=1 SV=1,2,8.4,10.3,10.9,13.1,8.7,10.0,9.2,9.3,8.6,11.4,0.57432,0.34952
sp|Q9WUM3|COR1B_MOUSE,Coro1b,Coronin-1B OS=Mus musculus OX=10090 GN=Coro1b PE=1 SV=1,1,7.3,4.3,14.8,17.3,16.7,4.7,8.7,8.0,7.7,10.5,0.19504,0.20044
sp|P60521|GBRL2_MOUSE,Gabarapl2,Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Mus musculus OX=10090 GN=Gabarapl2 PE=1 SV=1,3,10.2,9.1,12.3,9.0,10.1,7.5,11.4,9.9,10.7,9.6,0.72182,0.40152
sp|P15089|CBPA3_MOUSE,Cpa3,Mast cell carboxypeptidase A OS=Mus musculus OX=10090 GN=Cpa3 PE=2 SV=1,11,6.8,6.1,12.8,14.9,13.9,5.1,13.4,7.0,7.5,12.5,0.48943,0.31972
sp|Q99MR9|PPR3A_MOUSE,Ppp1r3a,Protein phosphatase 1 regulatory subunit 3A OS=Mus musculus OX=10090 GN=Ppp1r3a PE=1 SV=2,37,11.1,10.8,10.9,9.8,10.6,8.6,9.9,8.7,10.5,9.3,0.02650,0.10967
sp|P32848|PRVA_MOUSE,Pvalb,Parvalbumin alpha OS=Mus musculus OX=10090 GN=Pvalb PE=1 SV=3,61,8.8,12.9,8.7,7.2,9.2,14.0,7.5,9.0,12.2,10.4,0.41701,0.29364
sp|P18242|CATD_MOUSE,Ctsd,Cathepsin D OS=Mus musculus OX=10090 GN=Ctsd PE=1 SV=1,12,8.4,7.6,8.4,8.3,9.4,11.5,12.4,10.0,11.3,12.6,0.00077,0.03844
sp|Q61074|PPM1G_MOUSE,Ppm1g,Protein phosphatase 1G OS=Mus musculus OX=10090 GN=Ppm1g PE=1 SV=3,2,10.4,9.2,12.1,11.5,13.6,7.7,9.4,7.6,8.7,9.9,0.01997,0.10092
sp|Q8CGA0|PPM1F_MOUSE,Ppm1f,Protein phosphatase 1F OS=Mus musculus OX=10090 GN=Ppm1f PE=1 SV=1,1,9.9,9.1,9.6,10.1,9.2,9.5,10.1,10.5,11.5,10.6,0.06059,0.13616
tr|E9PWN0|E9PWN0_MOUSE,Lpin2,Phosphatidate phosphatase LPIN2 OS=Mus musculus OX=10090 GN=Lpin2 PE=1 SV=1,1,10.5,9.5,14.4,9.4,9.8,6.5,8.8,7.2,11.5,12.4,0.36734,0.27503
tr|E9QKQ5|E9QKQ5_MOUSE,Lpin1,Phosphatidate phosphatase LPIN1 OS=Mus musculus OX=10090 GN=Lpin1 PE=1 SV=2,2,10.1,10.8,14.4,10.3,9.5,7.1,9.1,7.4,8.0,13.5,0.21566,0.21117
sp|Q9JLZ3|AUHM_MOUSE,Auh,"Methylglutaconyl-CoA hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Auh PE=1 SV=1",8,10.2,9.9,9.3,9.9,8.5,10.6,11.2,10.7,10.6,9.2,0.07768,0.14521
sp|Q9DCX2|ATP5H_MOUSE,Atp5pd,"ATP synthase subunit d, mitochondrial OS=Mus musculus OX=10090 GN=Atp5pd PE=1 SV=3",23,10.1,10.4,8.5,9.4,8.5,12.8,9.0,11.5,11.3,8.5,0.22474,0.21574
sp|Q9Z2U1|PSA5_MOUSE,Psma5,Proteasome subunit alpha type-5 OS=Mus musculus OX=10090 GN=Psma5 PE=1 SV=1,9,11.1,9.8,10.0,8.9,8.8,10.3,10.2,10.2,10.5,10.2,0.25222,0.22877
tr|Q8C4C9|Q8C4C9_MOUSE,Dnajb12,"DnaJ (Hsp40) homolog, subfamily B, member 12, isoform CRA_d OS=Mus musculus OX=10090 GN=Dnajb12 PE=1 SV=1",1,9.3,9.1,9.9,7.9,9.2,9.1,14.7,8.4,11.6,10.8,0.16951,0.18898
sp|Q8BKC5|IPO5_MOUSE,Ipo5,Importin-5 OS=Mus musculus OX=10090 GN=Ipo5 PE=1 SV=3,22,10.4,10.7,9.6,9.9,8.4,10.5,10.1,10.3,9.7,10.4,0.37579,0.27836
sp|Q8BIV3|RNBP6_MOUSE,Ranbp6,Ran-binding protein 6 OS=Mus musculus OX=10090 GN=Ranbp6 PE=1 SV=3,1,10.6,10.6,9.7,9.7,8.5,8.8,10.4,11.1,9.1,11.6,0.57914,0.35114
sp|O88441|MTX2_MOUSE,Mtx2,Metaxin-2 OS=Mus musculus OX=10090 GN=Mtx2 PE=1 SV=1,3,10.7,9.4,6.4,7.2,7.4,15.4,8.9,14.8,11.4,8.4,0.07422,0.14344
sp|P40240|CD9_MOUSE,Cd9,CD9 antigen OS=Mus musculus OX=10090 GN=Cd9 PE=1 SV=2,4,4.3,17.7,6.4,9.6,5.2,5.8,15.6,23.4,4.7,7.3,0.55042,0.34128
sp|Q6P2B1|TNPO3_MOUSE,Tnpo3,Transportin-3 OS=Mus musculus OX=10090 GN=Tnpo3 PE=1 SV=1,1,9.6,7.8,11.2,13.4,10.3,10.0,9.4,8.8,9.0,10.4,0.36787,0.27524
sp|P99026|PSB4_MOUSE,Psmb4,Proteasome subunit beta type-4 OS=Mus musculus OX=10090 GN=Psmb4 PE=1 SV=1,3,10.2,11.4,10.7,11.5,7.3,8.9,10.8,10.2,9.1,10.1,0.67499,0.38551
sp|P62082|RS7_MOUSE,Rps7,40S ribosomal protein S7 OS=Mus musculus OX=10090 GN=Rps7 PE=2 SV=1,10,9.9,10.3,10.2,10.8,9.9,10.1,9.3,9.7,8.6,11.2,0.38360,0.28138
sp|Q99N87|RT05_MOUSE,Mrps5,"28S ribosomal protein S5, mitochondrial OS=Mus musculus OX=10090 GN=Mrps5 PE=1 SV=1",1,10.4,10.3,7.3,11.0,11.3,11.2,9.3,10.8,9.4,8.9,0.86847,0.44666
sp|Q9D6Z1|NOP56_MOUSE,Nop56,Nucleolar protein 56 OS=Mus musculus OX=10090 GN=Nop56 PE=1 SV=2,5,9.4,8.4,11.5,13.5,13.9,7.9,8.3,8.1,9.2,9.7,0.06890,0.14085
sp|Q8VDQ1|PTGR2_MOUSE,Ptgr2,Prostaglandin reductase 2 OS=Mus musculus OX=10090 GN=Ptgr2 PE=1 SV=2,8,10.7,8.5,9.3,8.7,9.3,8.7,10.6,11.9,11.9,10.4,0.09200,0.15193
sp|P61148|FGF1_MOUSE,Fgf1,Fibroblast growth factor 1 OS=Mus musculus OX=10090 GN=Fgf1 PE=1 SV=1,1,10.2,8.6,7.9,8.8,8.0,11.5,10.8,17.0,9.2,8.1,0.17217,0.19013
sp|P61924|COPZ1_MOUSE,Copz1,Coatomer subunit zeta-1 OS=Mus musculus OX=10090 GN=Copz1 PE=1 SV=1,2,8.6,9.9,11.6,11.4,12.8,7.7,9.9,8.7,8.5,10.8,0.09244,0.15212
sp|Q80XN0|BDH_MOUSE,Bdh1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Bdh1 PE=1 SV=2",14,10.4,8.5,4.4,5.0,7.4,20.5,8.9,14.6,11.5,8.7,0.06058,0.13616
sp|Q9DB73|NB5R1_MOUSE,Cyb5r1,NADH-cytochrome b5 reductase 1 OS=Mus musculus OX=10090 GN=Cyb5r1 PE=1 SV=1,6,9.6,9.6,10.8,10.6,8.3,9.5,10.8,10.4,10.2,10.2,0.39115,0.28424
sp|P13745|GSTA1_MOUSE,Gsta1,Glutathione S-transferase A1 OS=Mus musculus OX=10090 GN=Gsta1 PE=1 SV=2,1,9.9,9.4,8.0,8.2,7.6,11.3,12.5,12.8,11.2,9.0,0.01122,0.08412
sp|P24472|GSTA4_MOUSE,Gsta4,Glutathione S-transferase A4 OS=Mus musculus OX=10090 GN=Gsta4 PE=1 SV=3,9,10.0,9.2,7.8,7.7,6.7,11.5,12.7,12.5,11.1,10.6,0.00161,0.04899
sp|P24527|LKHA4_MOUSE,Lta4h,Leukotriene A-4 hydrolase OS=Mus musculus OX=10090 GN=Lta4h PE=1 SV=4,19,8.9,10.4,10.5,10.0,9.2,9.5,11.3,9.3,10.2,10.7,0.43163,0.29888
tr|Q3UZG4|Q3UZG4_MOUSE,Aimp1,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Mus musculus OX=10090 GN=Aimp1 PE=1 SV=1,13,10.9,10.5,10.9,9.6,10.5,9.0,9.4,9.0,10.4,9.9,0.03722,0.12102
tr|K3W4M4|K3W4M4_MOUSE,Naxd,ATP-dependent (S)-NAD(P)H-hydrate dehydratase OS=Mus musculus OX=10090 GN=Naxd PE=1 SV=1,5,9.9,10.6,9.0,10.4,9.1,10.3,9.7,11.4,9.9,9.7,0.41317,0.29229
sp|P50285|FMO1_MOUSE,Fmo1,Dimethylaniline monooxygenase [N-oxide-forming] 1 OS=Mus musculus OX=10090 GN=Fmo1 PE=1 SV=1,3,8.8,9.9,13.6,12.6,7.9,8.7,10.6,9.1,7.1,11.7,0.43304,0.29938
sp|P61211|ARL1_MOUSE,Arl1,ADP-ribosylation factor-like protein 1 OS=Mus musculus OX=10090 GN=Arl1 PE=1 SV=1,3,10.1,10.3,9.6,10.7,10.7,9.8,10.7,9.2,9.2,9.7,0.15884,0.18439
sp|Q5M8N4|D39U1_MOUSE,Sdr39u1,Epimerase family protein SDR39U1 OS=Mus musculus OX=10090 GN=Sdr39u1 PE=1 SV=2,2,10.7,10.8,10.0,9.3,8.2,9.8,10.7,10.5,11.2,8.7,0.56596,0.34667
sp|Q64521|GPDM_MOUSE,Gpd2,"Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Gpd2 PE=1 SV=2",24,10.0,11.9,12.8,11.8,8.6,8.2,9.8,8.2,9.7,9.1,0.05279,0.13212
sp|Q9R0Q3|TMED2_MOUSE,Tmed2,Transmembrane emp24 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Tmed2 PE=1 SV=1,5,8.7,8.1,13.9,13.9,11.5,6.4,10.4,8.4,7.7,11.1,0.15648,0.18335
sp|Q5IRJ6|ZNT9_MOUSE,Slc30a9,Zinc transporter 9 OS=Mus musculus OX=10090 GN=Slc30a9 PE=1 SV=2,1,10.6,9.9,10.3,11.1,5.0,10.8,10.9,11.4,9.9,10.2,0.32352,0.25766
sp|Q61584|FXR1_MOUSE,Fxr1,Fragile X mental retardation syndrome-related protein 1 OS=Mus musculus OX=10090 GN=Fxr1 PE=1 SV=2,19,10.7,10.8,9.5,8.6,9.7,11.3,9.5,9.5,10.4,9.9,0.64749,0.37570
sp|Q91VX2|UBAP2_MOUSE,Ubap2,Ubiquitin-associated protein 2 OS=Mus musculus OX=10090 GN=Ubap2 PE=1 SV=1,3,11.4,10.7,11.4,9.5,12.2,8.6,9.1,9.1,9.5,8.5,0.00679,0.07219
sp|Q9QUM9|PSA6_MOUSE,Psma6,Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1,10,11.0,11.0,9.8,9.2,8.7,10.1,10.2,9.9,10.0,10.1,0.80940,0.42932
sp|P70402|MYBPH_MOUSE,Mybph,Myosin-binding protein H OS=Mus musculus OX=10090 GN=Mybph PE=2 SV=2,20,6.3,14.6,14.3,11.0,9.0,4.6,12.0,6.8,11.8,9.6,0.35227,0.26890
sp|Q80X50|UBP2L_MOUSE,Ubap2l,Ubiquitin-associated protein 2-like OS=Mus musculus OX=10090 GN=Ubap2l PE=1 SV=1,7,10.5,9.3,10.7,10.3,11.3,8.8,9.8,8.9,10.6,9.8,0.12372,0.16770
sp|Q9JMG1|EDF1_MOUSE,Edf1,Endothelial differentiation-related factor 1 OS=Mus musculus OX=10090 GN=Edf1 PE=1 SV=1,5,10.2,10.8,11.0,9.7,11.9,7.7,9.1,8.8,11.3,9.5,0.07221,0.14250
sp|Q9CR16|PPID_MOUSE,Ppid,Peptidyl-prolyl cis-trans isomerase D OS=Mus musculus OX=10090 GN=Ppid PE=1 SV=3,13,10.3,11.4,12.3,11.9,12.4,7.0,8.4,8.0,7.9,10.4,0.00165,0.04924
sp|Q9ERU9|RBP2_MOUSE,Ranbp2,E3 SUMO-protein ligase RanBP2 OS=Mus musculus OX=10090 GN=Ranbp2 PE=1 SV=2,6,10.2,10.0,10.7,10.2,11.2,8.9,9.0,9.8,10.0,9.9,0.01953,0.10026
sp|Q9QZH3|PPIE_MOUSE,Ppie,Peptidyl-prolyl cis-trans isomerase E OS=Mus musculus OX=10090 GN=Ppie PE=1 SV=2,2,10.6,8.9,11.3,10.5,10.1,8.0,10.0,11.0,10.3,9.3,0.41513,0.29298
sp|Q99KR7|PPIF_MOUSE,Ppif,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Mus musculus OX=10090 GN=Ppif PE=1 SV=1",4,11.0,9.9,8.5,9.1,9.0,11.5,8.5,12.6,10.5,9.5,0.26791,0.23559
sp|Q3UEB3|PUF60_MOUSE,Puf60,Poly(U)-binding-splicing factor PUF60 OS=Mus musculus OX=10090 GN=Puf60 PE=1 SV=2,1,7.8,8.6,11.4,12.6,13.9,8.6,9.1,8.7,8.8,10.6,0.23490,0.22073
sp|Q9DC77|SMPX_MOUSE,Smpx,Small muscular protein OS=Mus musculus OX=10090 GN=Smpx PE=1 SV=2,5,11.1,10.3,8.8,8.8,10.4,9.8,8.8,10.3,10.8,10.9,0.67276,0.38473
sp|P40936|INMT_MOUSE,Inmt,Indolethylamine N-methyltransferase OS=Mus musculus OX=10090 GN=Inmt PE=1 SV=1,6,8.9,10.7,8.5,14.4,8.0,7.1,13.2,9.0,8.1,12.2,0.91728,0.46021
