,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q6GV12|KDSR_MOUSE,Kdsr,3-ketodihydrosphingosine reductase OS=Mus musculus OX=10090 GN=Kdsr PE=1 SV=1,1,13.6,7.5,12.2,7.9,9.5,8.4,9.5,8.4,13.7,9.4,0.87053,0.68618
sp|Q99LH1|NOG2_MOUSE,Gnl2,Nucleolar GTP-binding protein 2 OS=Mus musculus OX=10090 GN=Gnl2 PE=1 SV=2,1,10.8,8.9,11.8,11.5,9.9,9.5,8.1,8.2,9.9,11.5,0.19743,0.41055
sp|Q8R2Q4|RRF2M_MOUSE,Gfm2,"Ribosome-releasing factor 2, mitochondrial OS=Mus musculus OX=10090 GN=Gfm2 PE=1 SV=2",16,9.0,10.2,8.5,8.6,11.5,12.8,11.0,10.5,7.6,10.3,0.41617,0.52998
sp|Q80VA0|GALT7_MOUSE,Galnt7,N-acetylgalactosaminyltransferase 7 OS=Mus musculus OX=10090 GN=Galnt7 PE=1 SV=2,1,12.6,9.8,9.4,11.4,11.2,9.5,8.3,7.0,9.5,11.3,0.09369,0.31372
tr|A0A0G2JE00|A0A0G2JE00_MOUSE,Magi2,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 OS=Mus musculus OX=10090 GN=Magi2 PE=1 SV=1",4,11.0,11.0,12.0,10.5,8.2,8.1,8.5,9.5,11.6,9.5,0.23592,0.43781
sp|Q8C2E7|WASC5_MOUSE,Washc5,WASH complex subunit 5 OS=Mus musculus OX=10090 GN=Washc5 PE=1 SV=2,13,7.7,11.8,7.0,9.3,12.2,11.6,12.5,11.2,7.5,9.3,0.57205,0.59291
sp|Q6PGL7|WASC2_MOUSE,Washc2,WASH complex subunit 2 OS=Mus musculus OX=10090 GN=Washc2 PE=1 SV=1,27,11.6,9.4,12.9,10.7,8.3,8.6,8.3,8.2,11.6,10.6,0.32831,0.49110
sp|Q8CGN5|PLIN1_MOUSE,Plin1,Perilipin-1 OS=Mus musculus OX=10090 GN=Plin1 PE=1 SV=2,16,10.9,7.7,4.9,15.2,5.6,14.4,11.4,11.7,12.9,5.3,0.37822,0.51346
sp|Q8VCI5|PEX19_MOUSE,Pex19,Peroxisomal biogenesis factor 19 OS=Mus musculus OX=10090 GN=Pex19 PE=1 SV=1,16,11.5,9.9,12.3,12.6,9.0,8.5,7.8,8.0,10.6,9.8,0.04542,0.23807
sp|Q91WU5|AS3MT_MOUSE,As3mt,Arsenite methyltransferase OS=Mus musculus OX=10090 GN=As3mt PE=1 SV=2,17,9.2,9.6,9.8,10.2,9.3,10.1,10.3,10.6,10.2,10.6,0.01031,0.12871
sp|Q9WUM5|SUCA_MOUSE,Suclg1,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Suclg1 PE=1 SV=4",37,10.0,10.5,10.6,11.2,9.0,9.8,9.4,9.9,9.9,9.7,0.22117,0.42758
sp|P32067|LA_MOUSE,Ssb,Lupus La protein homolog OS=Mus musculus OX=10090 GN=Ssb PE=1 SV=1,22,10.7,9.7,11.0,9.5,9.3,9.3,9.0,9.3,11.1,11.0,0.87504,0.68729
tr|Q80X81|Q80X81_MOUSE,Acat3,Acetyl-Coenzyme A acetyltransferase 3 OS=Mus musculus OX=10090 GN=Acat3 PE=1 SV=1,15,10.0,10.1,10.5,9.7,9.3,9.7,10.1,10.7,10.4,9.4,0.68166,0.63129
sp|Q8CAY6|THIC_MOUSE,Acat2,"Acetyl-CoA acetyltransferase, cytosolic OS=Mus musculus OX=10090 GN=Acat2 PE=1 SV=2",3,8.7,7.5,8.3,19.7,8.6,10.2,7.4,8.6,10.2,10.8,0.65531,0.62236
sp|Q9EP89|LACTB_MOUSE,Lactb,"Serine beta-lactamase-like protein LACTB, mitochondrial OS=Mus musculus OX=10090 GN=Lactb PE=1 SV=1",20,10.8,10.5,10.9,10.4,9.9,10.1,9.7,8.7,9.0,10.2,0.03274,0.20715
tr|Q4VWZ5|Q4VWZ5_MOUSE,Dbi,Acyl-CoA-binding protein OS=Mus musculus OX=10090 GN=Dbi PE=1 SV=1,18,8.5,7.2,8.4,9.5,7.4,12.3,6.3,6.9,9.0,24.4,0.34471,0.49893
sp|Q9CZX8|RS19_MOUSE,Rps19,40S ribosomal protein S19 OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=3,10,11.4,9.9,11.6,10.4,10.5,8.4,8.4,8.4,11.5,9.5,0.06628,0.27442
sp|Q6NT99|DUS23_MOUSE,Dusp23,Dual specificity protein phosphatase 23 OS=Mus musculus OX=10090 GN=Dusp23 PE=1 SV=1,6,8.5,10.0,7.1,11.1,15.6,11.4,10.6,10.3,6.3,9.1,0.59861,0.60252
sp|Q9D0L7|ARM10_MOUSE,Armc10,Armadillo repeat-containing protein 10 OS=Mus musculus OX=10090 GN=Armc10 PE=1 SV=1,5,10.0,10.0,10.3,10.0,9.5,9.7,10.1,10.0,10.0,10.4,0.70110,0.63781
sp|Q9DBR4|APBB2_MOUSE,Apbb2,Amyloid-beta A4 precursor protein-binding family B member 2 OS=Mus musculus OX=10090 GN=Apbb2 PE=1 SV=2,6,12.0,9.0,11.2,9.3,8.6,9.8,8.7,9.0,11.6,10.7,0.92368,0.69880
sp|Q9DBG7|SRPRA_MOUSE,Srpra,Signal recognition particle receptor subunit alpha OS=Mus musculus OX=10090 GN=Srpra PE=1 SV=1,11,9.7,10.9,9.1,10.2,11.9,10.5,8.8,9.8,9.1,9.9,0.22281,0.42876
tr|E9Q9J4|E9Q9J4_MOUSE,Ppip5k2,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase OS=Mus musculus OX=10090 GN=Ppip5k2 PE=1 SV=1,2,11.3,11.3,9.8,7.8,9.1,10.8,9.9,8.6,10.6,10.8,0.75880,0.65588
sp|A2ARP1|VIP1_MOUSE,Ppip5k1,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 OS=Mus musculus OX=10090 GN=Ppip5k1 PE=1 SV=1,3,10.2,11.1,11.2,11.2,9.7,7.3,8.7,9.9,10.3,10.4,0.07762,0.29221
sp|Q9JIM1|S29A1_MOUSE,Slc29a1,Equilibrative nucleoside transporter 1 OS=Mus musculus OX=10090 GN=Slc29a1 PE=1 SV=3,1,10.3,12.2,10.2,13.1,11.1,8.3,11.5,8.6,6.1,8.6,0.03341,0.20879
tr|A0A0J9YTR2|A0A0J9YTR2_MOUSE,0610012G03Rik,RIKEN cDNA 0610012G03 gene OS=Mus musculus OX=10090 GN=0610012G03Rik PE=1 SV=1,3,9.3,11.8,9.4,10.4,12.2,10.1,10.7,9.2,7.3,9.6,0.18159,0.39791
sp|Q99LP6|GRPE1_MOUSE,Grpel1,"GrpE protein homolog 1, mitochondrial OS=Mus musculus OX=10090 GN=Grpel1 PE=1 SV=1",14,12.0,9.8,13.7,10.9,9.2,8.1,8.4,8.5,9.9,9.3,0.04268,0.23221
sp|Q5RJG7|ISPD_MOUSE,Ispd,D-ribitol-5-phosphate cytidylyltransferase OS=Mus musculus OX=10090 GN=Ispd PE=2 SV=1,1,8.7,10.0,8.3,11.4,11.0,9.0,10.1,10.7,11.2,9.6,0.74638,0.65214
sp|A2BDX3|MOCS3_MOUSE,Mocs3,Adenylyltransferase and sulfurtransferase MOCS3 OS=Mus musculus OX=10090 GN=Mocs3 PE=1 SV=1,3,10.2,11.8,9.4,11.7,8.4,10.7,8.8,10.5,7.9,10.6,0.52405,0.57445
sp|P51855|GSHB_MOUSE,Gss,Glutathione synthetase OS=Mus musculus OX=10090 GN=Gss PE=1 SV=1,19,9.2,12.4,9.0,10.6,10.3,10.7,10.6,10.4,7.3,9.6,0.53575,0.57905
sp|Q921J2|RHEB_MOUSE,Rheb,GTP-binding protein Rheb OS=Mus musculus OX=10090 GN=Rheb PE=1 SV=1,6,10.4,10.9,9.6,9.3,9.6,10.0,10.1,10.3,9.8,10.0,0.83127,0.67616
sp|O35379|MRP1_MOUSE,Abcc1,Multidrug resistance-associated protein 1 OS=Mus musculus OX=10090 GN=Abcc1 PE=1 SV=1,6,8.6,11.4,7.9,10.9,10.8,9.9,11.5,11.4,8.5,9.1,0.86829,0.68563
tr|S4R2L4|S4R2L4_MOUSE,Rsrc2,Arginine/serine-rich coiled-coil protein 2 OS=Mus musculus OX=10090 GN=Rsrc2 PE=1 SV=1,2,11.2,9.0,12.5,12.8,7.7,9.3,7.2,7.3,12.2,10.8,0.39132,0.51866
sp|Q9Z1B3|PLCB1_MOUSE,Plcb1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1 OS=Mus musculus OX=10090 GN=Plcb1 PE=1 SV=2",14,9.6,10.2,9.9,10.1,9.3,10.3,9.6,10.4,10.3,10.3,0.13437,0.35903
sp|Q3URE1|ACSF3_MOUSE,Acsf3,"Acyl-CoA synthetase family member 3, mitochondrial OS=Mus musculus OX=10090 GN=Acsf3 PE=1 SV=2",16,8.9,11.8,8.4,10.2,11.2,11.0,11.5,10.5,8.1,8.4,0.83702,0.67767
sp|Q8C3Y4|KNTC1_MOUSE,Kntc1,Kinetochore-associated protein 1 OS=Mus musculus OX=10090 GN=Kntc1 PE=1 SV=2,1,12.1,11.6,9.4,8.7,11.4,10.2,9.3,10.5,8.5,8.2,0.16138,0.38214
sp|Q8BZX4|SREK1_MOUSE,Srek1,Splicing regulatory glutamine/lysine-rich protein 1 OS=Mus musculus OX=10090 GN=Srek1 PE=2 SV=1,5,12.4,9.1,13.5,10.1,8.5,8.5,7.5,8.1,11.7,10.5,0.27898,0.46489
sp|Q6PAQ4|REXO4_MOUSE,Rexo4,RNA exonuclease 4 OS=Mus musculus OX=10090 GN=Rexo4 PE=2 SV=2,1,11.0,9.9,9.0,10.5,10.1,11.7,8.0,9.7,9.4,10.8,0.80783,0.66987
tr|E9Q5P0|E9Q5P0_MOUSE,Hpn,Serine protease hepsin OS=Mus musculus OX=10090 GN=Hpn PE=1 SV=1,3,7.9,9.3,6.8,9.6,12.6,13.1,13.1,10.9,6.9,9.8,0.34580,0.49944
sp|P15947|KLK1_MOUSE,Klk1,Kallikrein-1 OS=Mus musculus OX=10090 GN=Klk1 PE=1 SV=3,11,15.1,9.9,13.7,9.4,16.6,7.0,5.8,6.4,8.4,7.6,0.01157,0.13421
tr|A0A0N4SW73|A0A0N4SW73_MOUSE,Rab11fip5,Rab11 family-interacting protein 5 OS=Mus musculus OX=10090 GN=Rab11fip5 PE=1 SV=1,26,10.4,10.1,11.0,9.5,9.1,9.9,10.6,9.8,9.9,9.7,0.97504,0.71007
sp|Q3TLP5|ECHD2_MOUSE,Echdc2,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Echdc2 PE=1 SV=2",15,7.6,10.9,7.3,8.6,11.9,12.6,12.5,11.5,8.1,8.9,0.29096,0.47150
sp|P24547|IMDH2_MOUSE,Impdh2,Inosine-5'-monophosphate dehydrogenase 2 OS=Mus musculus OX=10090 GN=Impdh2 PE=1 SV=2,11,9.7,10.3,9.4,9.9,8.9,11.1,9.4,10.7,9.5,11.0,0.13764,0.36196
tr|F7DEU6|F7DEU6_MOUSE,Impdh1,Inosine-5'-monophosphate dehydrogenase OS=Mus musculus OX=10090 GN=Impdh1 PE=1 SV=2,1,8.9,9.2,7.7,9.5,14.2,12.3,11.2,9.8,7.4,9.7,0.90616,0.69476
sp|Q9CZP5|BCS1_MOUSE,Bcs1l,Mitochondrial chaperone BCS1 OS=Mus musculus OX=10090 GN=Bcs1l PE=1 SV=1,4,6.7,11.9,6.5,10.9,12.6,11.3,12.1,12.0,7.4,8.5,0.74996,0.65323
tr|E9Q496|E9Q496_MOUSE,Use1,Vesicle transport protein USE1 OS=Mus musculus OX=10090 GN=Use1 PE=1 SV=1,4,11.1,10.3,11.7,8.9,9.2,9.3,8.6,8.7,12.2,9.9,0.56906,0.59179
sp|P57716|NICA_MOUSE,Ncstn,Nicastrin OS=Mus musculus OX=10090 GN=Ncstn PE=1 SV=3,6,7.9,11.8,7.0,8.8,11.4,10.9,13.2,11.3,7.7,9.9,0.37396,0.51171
tr|Q91XH5|Q91XH5_MOUSE,Spr,Sepiapterin reductase OS=Mus musculus OX=10090 GN=Spr PE=1 SV=1,19,9.5,9.3,9.5,9.8,9.3,11.3,10.3,10.7,9.6,10.8,0.01528,0.15098
sp|Q91W90|TXND5_MOUSE,Txndc5,Thioredoxin domain-containing protein 5 OS=Mus musculus OX=10090 GN=Txndc5 PE=1 SV=2,13,10.1,8.5,10.9,11.8,7.9,8.8,9.5,9.3,12.2,11.0,0.75427,0.65452
sp|O08605|MKNK1_MOUSE,Mknk1,MAP kinase-interacting serine/threonine-protein kinase 1 OS=Mus musculus OX=10090 GN=Mknk1 PE=1 SV=2,1,9.8,9.8,9.2,8.5,12.5,10.5,9.8,9.7,9.2,10.8,0.96348,0.70761
sp|P56546|CTBP2_MOUSE,Ctbp2,C-terminal-binding protein 2 OS=Mus musculus OX=10090 GN=Ctbp2 PE=1 SV=2,5,9.9,9.6,11.4,9.8,10.0,9.0,9.8,9.3,10.8,10.5,0.59305,0.60055
sp|O88712|CTBP1_MOUSE,Ctbp1,C-terminal-binding protein 1 OS=Mus musculus OX=10090 GN=Ctbp1 PE=1 SV=2,7,8.9,11.0,8.2,10.5,10.0,10.9,11.1,11.2,8.4,9.9,0.43224,0.53693
tr|Q5D073|Q5D073_MOUSE,Pxmp2,Peroxisomal membrane protein 2 OS=Mus musculus OX=10090 GN=Pxmp2 PE=1 SV=1,5,9.2,13.9,8.9,13.1,13.6,8.5,9.6,8.3,7.2,7.6,0.03082,0.20218
sp|P26443|DHE3_MOUSE,Glud1,"Glutamate dehydrogenase 1, mitochondrial OS=Mus musculus OX=10090 GN=Glud1 PE=1 SV=1",50,10.2,10.3,10.9,11.4,9.4,9.4,9.4,10.1,9.1,9.8,0.05905,0.26301
tr|E9QLZ1|E9QLZ1_MOUSE,Tsc22d1,TSC22 domain family protein 1 OS=Mus musculus OX=10090 GN=Tsc22d1 PE=1 SV=1,4,11.2,9.3,10.9,10.9,8.7,9.5,9.2,8.8,11.1,10.4,0.54881,0.58403
tr|Q3U1U6|Q3U1U6_MOUSE,Tsc22d4,TSC22 domain family protein 4 OS=Mus musculus OX=10090 GN=Tsc22d4 PE=1 SV=1,1,10.0,7.8,10.1,8.0,10.8,9.9,10.6,11.3,11.5,9.8,0.11391,0.33834
tr|E9Q7M2|E9Q7M2_MOUSE,Tsc22d2,"TSC22 domain family, member 2 OS=Mus musculus OX=10090 GN=Tsc22d2 PE=1 SV=1",2,10.0,10.5,10.2,9.5,11.2,10.8,9.8,10.3,8.9,8.9,0.28079,0.46591
tr|A0A0R4J094|A0A0R4J094_MOUSE,Fahd2a,Fumarylacetoacetate hydrolase domain-containing 2A OS=Mus musculus OX=10090 GN=Fahd2a PE=1 SV=1,18,9.1,10.9,8.9,10.0,9.4,11.8,9.6,11.8,8.3,10.3,0.38563,0.51643
sp|Q9D898|ARP5L_MOUSE,Arpc5l,Actin-related protein 2/3 complex subunit 5-like protein OS=Mus musculus OX=10090 GN=Arpc5l PE=1 SV=1,8,11.9,9.3,11.7,9.5,9.6,9.2,8.9,9.4,10.7,9.9,0.26728,0.45805
sp|Q3U1D0|LINES_MOUSE,Lins1,Protein Lines homolog 1 OS=Mus musculus OX=10090 GN=Lins1 PE=1 SV=2,1,10.8,10.5,10.4,6.3,8.2,10.6,8.9,9.7,9.9,14.8,0.28272,0.46699
tr|B1AUN2|B1AUN2_MOUSE,Eif2b3,"Eukaryotic translation initiation factor 2B, subunit 3 OS=Mus musculus OX=10090 GN=Eif2b3 PE=1 SV=1",3,12.3,9.5,11.5,8.7,10.6,9.3,8.8,9.3,9.8,10.3,0.20054,0.41287
sp|O70475|UGDH_MOUSE,Ugdh,UDP-glucose 6-dehydrogenase OS=Mus musculus OX=10090 GN=Ugdh PE=1 SV=1,19,9.4,10.5,8.3,9.5,9.1,11.4,9.9,12.4,10.1,9.5,0.08222,0.29854
sp|Q6TEK5|VKORL_MOUSE,Vkorc1l1,Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Mus musculus OX=10090 GN=Vkorc1l1 PE=1 SV=1,2,7.5,9.6,6.9,9.5,12.8,12.0,12.0,12.2,7.6,10.1,0.30408,0.47851
sp|Q02788|CO6A2_MOUSE,Col6a2,Collagen alpha-2(VI) chain OS=Mus musculus OX=10090 GN=Col6a2 PE=1 SV=3,23,7.5,10.3,8.5,8.9,8.1,10.9,11.7,11.3,12.6,10.2,0.00264,0.07170
sp|Q9CRC0|VKOR1_MOUSE,Vkorc1,Vitamin K epoxide reductase complex subunit 1 OS=Mus musculus OX=10090 GN=Vkorc1 PE=1 SV=1,2,5.4,5.2,4.1,5.4,14.9,16.8,17.6,15.6,6.3,8.9,0.08117,0.29714
sp|Q8CG71|P3H2_MOUSE,P3h2,Prolyl 3-hydroxylase 2 OS=Mus musculus OX=10090 GN=P3h2 PE=1 SV=1,2,7.4,8.1,11.1,9.1,9.5,10.4,11.2,11.4,9.6,12.3,0.04186,0.23037
sp|Q8JZW4|CPNE5_MOUSE,Cpne5,Copine-5 OS=Mus musculus OX=10090 GN=Cpne5 PE=1 SV=1,1,6.0,11.3,6.4,8.8,12.5,12.1,13.4,12.0,7.0,10.6,0.26203,0.45486
sp|Q8C166|CPNE1_MOUSE,Cpne1,Copine-1 OS=Mus musculus OX=10090 GN=Cpne1 PE=1 SV=1,9,8.8,10.2,8.3,8.6,11.1,10.4,12.7,10.7,9.1,10.1,0.17164,0.38982
sp|Q8BT60|CPNE3_MOUSE,Cpne3,Copine-3 OS=Mus musculus OX=10090 GN=Cpne3 PE=1 SV=2,8,8.8,10.4,7.9,9.7,10.9,10.7,12.3,11.0,8.9,9.4,0.28808,0.46994
sp|Q8K1R3|PNPT1_MOUSE,Pnpt1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Pnpt1 PE=1 SV=1",10,9.8,10.4,9.4,9.5,10.0,10.3,9.9,10.7,9.9,10.0,0.23932,0.44006
sp|Q91YM2|RHG35_MOUSE,Arhgap35,Rho GTPase-activating protein 35 OS=Mus musculus OX=10090 GN=Arhgap35 PE=1 SV=3,7,9.7,10.4,8.9,9.6,9.2,10.7,10.3,11.1,9.9,10.2,0.02996,0.19986
sp|Q9WV96|T10B_MOUSE,Timm10b,Mitochondrial import inner membrane translocase subunit Tim10 B OS=Mus musculus OX=10090 GN=Timm10b PE=1 SV=1,3,9.8,11.1,8.5,11.5,10.3,11.1,10.2,9.4,8.1,10.0,0.51059,0.56918
sp|Q80X73|PELO_MOUSE,Pelo,Protein pelota homolog OS=Mus musculus OX=10090 GN=Pelo PE=1 SV=3,2,9.7,10.7,8.8,10.0,10.7,11.2,9.4,11.2,8.2,10.2,0.90749,0.69506
sp|Q9D8S4|ORN_MOUSE,Rexo2,"Oligoribonuclease, mitochondrial OS=Mus musculus OX=10090 GN=Rexo2 PE=1 SV=2",3,10.1,10.4,10.5,9.3,10.6,9.1,10.3,8.9,10.5,10.3,0.43959,0.53999
sp|P47856|GFPT1_MOUSE,Gfpt1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Mus musculus OX=10090 GN=Gfpt1 PE=1 SV=3,15,10.0,11.4,8.9,9.4,10.6,10.9,10.4,10.2,8.3,10.0,0.87279,0.68674
sp|Q8CG16|C1RA_MOUSE,C1ra,Complement C1r-A subcomponent OS=Mus musculus OX=10090 GN=C1ra PE=1 SV=1,2,9.5,8.8,6.5,7.4,10.3,11.2,10.7,11.6,10.3,13.7,0.01157,0.13424
sp|Q60953|PML_MOUSE,Pml,Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=3,15,8.7,8.0,8.9,8.8,10.0,10.7,12.0,10.9,10.0,12.0,0.00261,0.07137
sp|Q9QXS6|DREB_MOUSE,Dbn1,Drebrin OS=Mus musculus OX=10090 GN=Dbn1 PE=1 SV=4,10,10.8,8.7,11.3,10.8,8.3,8.8,9.1,9.8,11.3,11.2,0.95257,0.70524
tr|A0A0R4J1E3|A0A0R4J1E3_MOUSE,Dbn1,Drebrin OS=Mus musculus OX=10090 GN=Dbn1 PE=1 SV=1,2,11.7,8.3,13.0,8.5,7.6,9.2,8.2,9.6,12.2,11.8,0.77788,0.66146
sp|P21460|CYTC_MOUSE,Cst3,Cystatin-C OS=Mus musculus OX=10090 GN=Cst3 PE=1 SV=2,4,9.7,8.8,12.0,10.5,10.2,9.0,8.7,9.1,10.8,11.1,0.52673,0.57551
tr|A2A7A7|A2A7A7_MOUSE,H6pd,GDH/6PGL endoplasmic bifunctional protein OS=Mus musculus OX=10090 GN=H6pd PE=1 SV=1,17,7.3,10.8,7.0,7.9,11.3,11.4,14.5,11.5,8.4,10.0,0.12989,0.35487
sp|Q9JM62|REEP6_MOUSE,Reep6,Receptor expression-enhancing protein 6 OS=Mus musculus OX=10090 GN=Reep6 PE=1 SV=1,1,6.9,10.2,8.9,10.2,13.4,12.1,10.3,10.7,7.7,9.6,0.91433,0.69665
tr|Q3TML0|Q3TML0_MOUSE,Pdia6,Protein disulfide-isomerase A6 OS=Mus musculus OX=10090 GN=Pdia6 PE=1 SV=1,22,10.9,9.9,11.9,10.1,11.1,8.4,8.6,8.5,10.6,10.1,0.02916,0.19761
sp|O88986|KBL_MOUSE,Gcat,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Mus musculus OX=10090 GN=Gcat PE=1 SV=2",13,8.2,8.6,7.3,9.4,12.4,11.3,11.0,11.8,10.2,9.8,0.13518,0.35976
sp|Q9DAC7|TTC32_MOUSE,Ttc32,Tetratricopeptide repeat protein 32 OS=Mus musculus OX=10090 GN=Ttc32 PE=1 SV=1,1,9.3,11.8,11.3,3.6,8.9,10.4,11.9,12.8,7.3,12.8,0.29395,0.47309
tr|Q9CQB4|Q9CQB4_MOUSE,Uqcrb,Cytochrome b-c1 complex subunit 7 OS=Mus musculus OX=10090 GN=Uqcrb PE=1 SV=1,17,11.5,9.5,13.3,12.2,8.7,7.9,8.5,7.9,11.4,9.1,0.09102,0.31005
tr|D3YYT1|D3YYT1_MOUSE,Glyr1,Putative oxidoreductase GLYR1 OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1,10,10.2,8.7,9.5,8.9,10.3,9.9,10.5,10.4,10.5,11.2,0.04267,0.23217
tr|E9Q236|E9Q236_MOUSE,Abcc4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4 OS=Mus musculus OX=10090 GN=Abcc4 PE=1 SV=1",15,7.7,8.0,7.6,8.3,9.1,10.0,11.1,15.5,12.8,9.9,0.02194,0.17387
sp|Q62383|SPT6H_MOUSE,Supt6h,Transcription elongation factor SPT6 OS=Mus musculus OX=10090 GN=Supt6h PE=1 SV=2,8,10.3,10.0,10.5,9.0,8.8,9.9,10.1,10.0,10.8,10.5,0.20428,0.41562
sp|Q8BM55|TM214_MOUSE,Tmem214,Transmembrane protein 214 OS=Mus musculus OX=10090 GN=Tmem214 PE=1 SV=1,12,10.1,13.4,11.5,11.1,10.6,9.0,7.3,8.5,9.1,9.4,0.00604,0.10478
sp|Q9CYV5|TM135_MOUSE,Tmem135,Transmembrane protein 135 OS=Mus musculus OX=10090 GN=Tmem135 PE=2 SV=1,3,8.0,8.9,7.5,11.9,18.5,10.5,10.9,9.8,5.9,8.0,0.41645,0.53011
tr|E0CYV0|E0CYV0_MOUSE,Pcmt1,Protein-L-isoaspartate O-methyltransferase OS=Mus musculus OX=10090 GN=Pcmt1 PE=1 SV=1,5,11.9,9.1,11.7,9.1,9.3,8.5,9.8,9.0,11.9,9.6,0.61950,0.60991
sp|Q3TMH2|SCRN3_MOUSE,Scrn3,Secernin-3 OS=Mus musculus OX=10090 GN=Scrn3 PE=1 SV=1,4,10.5,10.9,11.8,13.8,7.8,8.1,8.6,9.3,10.6,8.5,0.11931,0.34424
tr|A0A0A0MQD1|A0A0A0MQD1_MOUSE,Tdrd7,Tudor domain-containing protein 7 OS=Mus musculus OX=10090 GN=Tdrd7 PE=1 SV=1,2,9.5,11.3,9.6,9.4,8.9,10.7,11.3,9.9,10.0,9.5,0.32764,0.49076
sp|Q60737|CSK21_MOUSE,Csnk2a1,Casein kinase II subunit alpha OS=Mus musculus OX=10090 GN=Csnk2a1 PE=1 SV=2,13,9.8,11.3,9.2,9.4,10.4,9.8,10.5,9.9,10.0,9.7,0.88940,0.69078
sp|O54833|CSK22_MOUSE,Csnk2a2,Casein kinase II subunit alpha' OS=Mus musculus OX=10090 GN=Csnk2a2 PE=1 SV=1,4,9.4,9.2,9.8,10.8,9.2,10.3,10.8,9.7,9.7,11.0,0.16232,0.38286
sp|Q8CF89|TAB1_MOUSE,Tab1,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 OS=Mus musculus OX=10090 GN=Tab1 PE=1 SV=2,2,10.0,9.8,12.0,10.3,8.8,9.7,9.1,8.8,10.9,10.5,0.54358,0.58205
tr|I7HPW8|I7HPW8_MOUSE,Myo15b,Myosin XVB OS=Mus musculus OX=10090 GN=Myo15b PE=1 SV=2,9,8.1,9.8,8.6,9.8,10.3,11.6,10.5,10.9,9.2,11.1,0.04898,0.24509
sp|Q499X9|SYMM_MOUSE,Mars2,"Methionine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Mars2 PE=1 SV=2",4,8.9,9.2,8.7,9.2,12.3,12.1,11.1,11.1,7.1,10.2,0.54755,0.58356
sp|Q9Z0W3|NU160_MOUSE,Nup160,Nuclear pore complex protein Nup160 OS=Mus musculus OX=10090 GN=Nup160 PE=1 SV=2,2,9.6,9.8,7.6,8.9,10.5,10.0,12.8,10.8,10.5,9.6,0.08563,0.30295
sp|O35250|EXOC7_MOUSE,Exoc7,Exocyst complex component 7 OS=Mus musculus OX=10090 GN=Exoc7 PE=1 SV=2,16,10.4,10.5,10.2,10.1,9.1,9.8,9.5,9.6,10.2,10.5,0.66915,0.62697
tr|F8VPP8|F8VPP8_MOUSE,Zc3h7b,Zinc finger CCCH type-containing 7B OS=Mus musculus OX=10090 GN=Zc3h7b PE=1 SV=1,7,11.2,10.1,10.7,10.0,9.2,9.7,9.0,9.4,10.3,10.4,0.35498,0.50359
sp|Q8N7N5|DCAF8_MOUSE,Dcaf8,DDB1- and CUL4-associated factor 8 OS=Mus musculus OX=10090 GN=Dcaf8 PE=1 SV=1,4,10.3,10.5,11.7,9.2,9.4,10.1,8.4,9.1,10.2,11.1,0.50921,0.56865
tr|E9QAU9|E9QAU9_MOUSE,Lrch3,Leucine-rich repeat and calponin homology domain-containing protein 3 OS=Mus musculus OX=10090 GN=Lrch3 PE=1 SV=1,1,10.0,10.7,10.8,9.3,9.1,9.9,9.2,9.7,10.8,10.7,0.87125,0.68636
sp|P62046|LRCH1_MOUSE,Lrch1,Leucine-rich repeat and calponin homology domain-containing protein 1 OS=Mus musculus OX=10090 GN=Lrch1 PE=1 SV=2,2,11.3,10.0,10.8,9.6,9.3,8.5,8.9,9.0,11.2,11.3,0.57726,0.59484
sp|O08529|CAN2_MOUSE,Capn2,Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4,24,8.6,9.8,8.1,10.0,10.2,10.9,10.9,11.7,9.7,10.0,0.04809,0.24340
